"cycle","label","thread","name","offset_ms","ms","depth"
2,"first-second","RenderThread","TextureOp",2.996000,0.002000,4
2,"first-second","RenderThread","TextureOp",2.998000,0.002000,4
2,"first-second","RenderThread","TextureOp",3.000000,0.002000,4
2,"first-second","RenderThread","CircularRRectOp",3.003000,0.007000,4
2,"first-second","RenderThread","CircularRRectOp",3.010000,0.005000,4
2,"first-second","RenderThread","CircularRRectOp",3.016000,0.002000,4
2,"first-second","RenderThread","AtlasTextOp",3.018000,0.004000,4
2,"first-second","RenderThread","FillRectOp",3.023000,0.006000,4
2,"first-second","RenderThread","TextureOp",3.029000,0.006000,4
2,"first-second","RenderThread","TextureOp",3.035000,0.004000,4
2,"first-second","RenderThread","frameTimelineInfo(frameNumber=183, vsyncId=12766653, inputEventId=0x0)",3.304000,0.004000,2
2,"first-second","RenderThread","dispatchSetFrameTimelineInfo",3.305000,0.003000,3
2,"first-second","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 183 vsyncId: 12766653",3.306000,0.001000,4
2,"first-second","RenderThread","eglSwapBuffersWithDamageKHR",3.310000,0.840000,2
2,"first-second","RenderThread","setSurfaceDamage",3.312000,0.001000,3
2,"first-second","RenderThread","queueBuffer",3.953000,0.153000,3
2,"first-second","RenderThread","applyGrallocMetadataLocked",3.962000,0.006000,4
2,"first-second","RenderThread","queueBuffer",3.969000,0.110000,4
2,"first-second","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",3.971000,0.001000,5
2,"first-second","RenderThread","addAndGetFrameTimestamps",3.976000,0.017000,5
2,"first-second","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",3.995000,0.084000,5
2,"first-second","RenderThread","acquireBuffer",3.999000,0.003000,6
2,"first-second","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",4.000000,0.000000,7
2,"first-second","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=183",4.003000,0.075000,6
2,"first-second","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 183 vsyncId: 12766653",4.018000,0.000000,7
2,"first-second","RenderThread","Trace GPU completion fence 96",4.092000,0.008000,4
2,"first-second","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",4.117000,0.009000,3
2,"first-second","RenderThread","dequeueBuffer",4.118000,0.004000,4
2,"first-second","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",4.119000,0.000000,5
2,"first-second","RenderThread","addAndGetFrameTimestamps",4.120000,0.001000,5
2,"first-second","RenderThread","HWC release fence 96 has signaled",4.124000,0.001000,4
2,"first-second","RenderThread","reportMetricsWithPresentTime",4.152000,0.076000,2
2,"first-second","RenderThread","getFrameTimestamps",4.153000,0.001000,3
2,"first-second","oelseisfree.app","monitor contention with owner RenderThread (23104) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",4.203000,0.013000,0
2,"first-second","oelseisfree.app","Lock contention on a monitor lock (owner tid: 23104)",4.207000,0.008000,1
2,"first-second","RenderThread","dumpingMemoryStatistics",4.231000,0.006000,2
2,"first-second","oelseisfree.app","Choreographer#onVsync 12766668",9.914000,0.023000,0
2,"first-second","oelseisfree.app","Choreographer#doFrame 12766668",9.949000,0.292000,0
2,"first-second","oelseisfree.app","animation",9.955000,0.285000,1
2,"first-second","oelseisfree.app","Choreographer#scheduleVsyncLocked",10.002000,0.050000,2
2,"first200","oelseisfree.app","Choreographer#doFrame 12766653",0.000000,1.419000,0
2,"first200","oelseisfree.app","animation",0.000000,0.382000,1
2,"first200","oelseisfree.app","BatchEventDispatchedListeners",0.353000,0.005000,2
2,"first200","oelseisfree.app","traversal",0.384000,1.032000,1
2,"first200","oelseisfree.app","draw-VRI[MainActivity]",0.430000,0.982000,2
2,"first200","oelseisfree.app","Record View#draw()",0.438000,0.225000,3
2,"first200","oelseisfree.app","postAndWait",0.667000,0.744000,3
2,"first200","RenderThread","DrawFrames 12766653",0.682000,3.557000,0
2,"first200","RenderThread","query",0.686000,0.003000,1
2,"first200","RenderThread","query",0.688000,0.001000,2
2,"first200","RenderThread","query",0.690000,0.001000,1
2,"first200","RenderThread","query",0.690000,0.000000,2
2,"first200","RenderThread","syncFrameState",0.692000,0.356000,1
2,"first200","RenderThread","prepareTree",0.748000,0.299000,2
2,"first200","RenderThread","eglBeginFrame",1.483000,0.001000,1
2,"first200","RenderThread","Drawing  0.00  0.00 720.00 1600.00",1.488000,2.749000,1
2,"first200","RenderThread","flush commands",1.967000,1.329000,2
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",1.995000,0.034000,3
2,"first200","RenderThread","Clear",1.996000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",1.997000,0.011000,4
2,"first200","RenderThread","TextureOp",2.009000,0.002000,4
2,"first200","RenderThread","TextureOp",2.011000,0.001000,4
2,"first200","RenderThread","TextureOp",2.012000,0.001000,4
2,"first200","RenderThread","TextureOp",2.013000,0.001000,4
2,"first200","RenderThread","TextureOp",2.014000,0.001000,4
2,"first200","RenderThread","TextureOp",2.015000,0.001000,4
2,"first200","RenderThread","CircularRRectOp",2.016000,0.003000,4
2,"first200","RenderThread","CircularRRectOp",2.019000,0.001000,4
2,"first200","RenderThread","CircularRRectOp",2.020000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",2.021000,0.001000,4
2,"first200","RenderThread","FillRectOp",2.024000,0.002000,4
2,"first200","RenderThread","TextureOp",2.027000,0.001000,4
2,"first200","RenderThread","TextureOp",2.028000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",2.929000,0.111000,3
2,"first200","RenderThread","Clear",2.938000,0.003000,4
2,"first200","RenderThread","AtlasTextOp",2.942000,0.033000,4
2,"first200","RenderThread","TextureOp",2.975000,0.014000,4
2,"first200","RenderThread","TextureOp",2.990000,0.002000,4
2,"first200","RenderThread","TextureOp",2.993000,0.002000,4
2,"first200","RenderThread","TextureOp",2.996000,0.002000,4
2,"first200","RenderThread","TextureOp",2.998000,0.002000,4
2,"first200","RenderThread","TextureOp",3.000000,0.002000,4
2,"first200","RenderThread","CircularRRectOp",3.003000,0.007000,4
2,"first200","RenderThread","CircularRRectOp",3.010000,0.005000,4
2,"first200","RenderThread","CircularRRectOp",3.016000,0.002000,4
2,"first200","RenderThread","AtlasTextOp",3.018000,0.004000,4
2,"first200","RenderThread","FillRectOp",3.023000,0.006000,4
2,"first200","RenderThread","TextureOp",3.029000,0.006000,4
2,"first200","RenderThread","TextureOp",3.035000,0.004000,4
2,"first200","RenderThread","frameTimelineInfo(frameNumber=183, vsyncId=12766653, inputEventId=0x0)",3.304000,0.004000,2
2,"first200","RenderThread","dispatchSetFrameTimelineInfo",3.305000,0.003000,3
2,"first200","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 183 vsyncId: 12766653",3.306000,0.001000,4
2,"first200","RenderThread","eglSwapBuffersWithDamageKHR",3.310000,0.840000,2
2,"first200","RenderThread","setSurfaceDamage",3.312000,0.001000,3
2,"first200","RenderThread","queueBuffer",3.953000,0.153000,3
2,"first200","RenderThread","applyGrallocMetadataLocked",3.962000,0.006000,4
2,"first200","RenderThread","queueBuffer",3.969000,0.110000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",3.971000,0.001000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",3.976000,0.017000,5
2,"first200","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",3.995000,0.084000,5
2,"first200","RenderThread","acquireBuffer",3.999000,0.003000,6
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",4.000000,0.000000,7
2,"first200","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=183",4.003000,0.075000,6
2,"first200","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 183 vsyncId: 12766653",4.018000,0.000000,7
2,"first200","RenderThread","Trace GPU completion fence 96",4.092000,0.008000,4
2,"first200","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",4.117000,0.009000,3
2,"first200","RenderThread","dequeueBuffer",4.118000,0.004000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",4.119000,0.000000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",4.120000,0.001000,5
2,"first200","RenderThread","HWC release fence 96 has signaled",4.124000,0.001000,4
2,"first200","RenderThread","reportMetricsWithPresentTime",4.152000,0.076000,2
2,"first200","RenderThread","getFrameTimestamps",4.153000,0.001000,3
2,"first200","oelseisfree.app","monitor contention with owner RenderThread (23104) at boolean android.os.MessageQueue.enqueueMessageLegacy(android.os.Message, long)(MessageQueue.java:1285) waiters=0 blocking from android.os.Message android.os.MessageQueue.nextLegacy()(MessageQueue.java:915)",4.203000,0.013000,0
2,"first200","oelseisfree.app","Lock contention on a monitor lock (owner tid: 23104)",4.207000,0.008000,1
2,"first200","RenderThread","dumpingMemoryStatistics",4.231000,0.006000,2
2,"first200","oelseisfree.app","Choreographer#onVsync 12766668",9.914000,0.023000,0
2,"first200","oelseisfree.app","Choreographer#doFrame 12766668",9.949000,14.076000,0
2,"first200","oelseisfree.app","animation",9.955000,12.482000,1
2,"first200","oelseisfree.app","Choreographer#scheduleVsyncLocked",10.002000,0.050000,2
2,"first200","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",19.742000,1.144000,2
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountViews",19.761000,1.123000,3
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=44",19.786000,1.092000,4
2,"first200","RenderThread","notifyFramePending",20.321000,0.004000,0
2,"first200","oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",20.683000,0.025000,5
2,"first200","oelseisfree.app","BatchEventDispatchedListeners",22.415000,0.005000,2
2,"first200","oelseisfree.app","traversal",22.439000,1.583000,1
2,"first200","oelseisfree.app","draw-VRI[MainActivity]",22.481000,1.536000,2
2,"first200","oelseisfree.app","Record View#draw()",22.486000,0.311000,3
2,"first200","oelseisfree.app","postAndWait",22.799000,1.215000,3
2,"first200","RenderThread","DrawFrames 12766668",23.530000,75.500000,0
2,"first200","RenderThread","query",23.533000,0.002000,1
2,"first200","RenderThread","query",23.534000,0.001000,2
2,"first200","RenderThread","query",23.536000,0.001000,1
2,"first200","RenderThread","query",23.536000,0.001000,2
2,"first200","RenderThread","syncFrameState",23.538000,0.376000,1
2,"first200","RenderThread","prepareTree",23.602000,0.311000,2
2,"first200","RenderThread","eglBeginFrame",23.947000,0.001000,1
2,"first200","RenderThread","Drawing  0.00  0.00 720.00 1600.00",23.951000,75.078000,1
2,"first200","RenderThread","drawLayer [ReactViewGroup] 720.0 x 1600.0",23.971000,0.153000,2
2,"first200","oelseisfree.app","Choreographer#onVsync 12766683",24.078000,0.007000,0
2,"first200","oelseisfree.app","Choreographer#doFrame 12766683",24.111000,86.058000,0
2,"first200","oelseisfree.app","animation",24.114000,0.914000,1
2,"first200","RenderThread","flush layers",24.125000,2.116000,2
2,"first200","oelseisfree.app","Choreographer#scheduleVsyncLocked",24.132000,0.057000,2
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",24.136000,0.055000,3
2,"first200","RenderThread","Clear",24.137000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",24.138000,0.031000,4
2,"first200","RenderThread","TextureOp",24.170000,0.002000,4
2,"first200","RenderThread","TextureOp",24.172000,0.001000,4
2,"first200","RenderThread","TextureOp",24.173000,0.001000,4
2,"first200","RenderThread","TextureOp",24.175000,0.001000,4
2,"first200","RenderThread","TextureOp",24.176000,0.001000,4
2,"first200","RenderThread","CircularRRectOp",24.177000,0.004000,4
2,"first200","RenderThread","CircularRRectOp",24.181000,0.001000,4
2,"first200","RenderThread","CircularRRectOp",24.182000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",24.184000,0.002000,4
2,"first200","RenderThread","FillRectOp",24.187000,0.002000,4
2,"first200","RenderThread","TextureOp",24.189000,0.001000,4
2,"first200","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",24.734000,0.234000,2
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountViews",24.746000,0.220000,3
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=3",24.755000,0.209000,4
2,"first200","oelseisfree.app","BatchEventDispatchedListeners",25.012000,0.003000,2
2,"first200","oelseisfree.app","traversal",25.029000,85.119000,1
2,"first200","oelseisfree.app","draw-VRI[MainActivity]",25.064000,85.038000,2
2,"first200","oelseisfree.app","Record View#draw()",25.069000,0.049000,3
2,"first200","oelseisfree.app","postAndWait",25.119000,84.880000,3
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.123000,0.107000,3
2,"first200","RenderThread","Clear",26.132000,0.002000,4
2,"first200","RenderThread","AtlasTextOp",26.136000,0.028000,4
2,"first200","RenderThread","TextureOp",26.165000,0.010000,4
2,"first200","RenderThread","TextureOp",26.175000,0.003000,4
2,"first200","RenderThread","TextureOp",26.179000,0.003000,4
2,"first200","RenderThread","TextureOp",26.182000,0.002000,4
2,"first200","RenderThread","TextureOp",26.184000,0.002000,4
2,"first200","RenderThread","CircularRRectOp",26.187000,0.006000,4
2,"first200","RenderThread","CircularRRectOp",26.194000,0.005000,4
2,"first200","RenderThread","CircularRRectOp",26.200000,0.002000,4
2,"first200","RenderThread","AtlasTextOp",26.209000,0.005000,4
2,"first200","RenderThread","FillRectOp",26.215000,0.007000,4
2,"first200","RenderThread","TextureOp",26.222000,0.007000,4
2,"first200","RenderThread","flush commands",26.467000,0.491000,2
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",26.490000,0.005000,3
2,"first200","RenderThread","FillRectOp",26.491000,0.002000,4
2,"first200","RenderThread","FillRectOp",26.494000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",26.496000,0.003000,3
2,"first200","RenderThread","FillRectOp",26.496000,0.001000,4
2,"first200","RenderThread","FillRectOp",26.497000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",26.499000,0.002000,3
2,"first200","RenderThread","FillRectOp",26.499000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",26.501000,0.006000,3
2,"first200","RenderThread","PathStencilCoverOp",26.502000,0.004000,4
2,"first200","RenderThread","FillRectOp",26.506000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",26.508000,0.007000,3
2,"first200","RenderThread","TextureOp",26.508000,0.001000,4
2,"first200","RenderThread","FillRRectOp",26.510000,0.002000,4
2,"first200","RenderThread","TextureOp",26.513000,0.001000,4
2,"first200","RenderThread","FillRectOp",26.514000,0.001000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.725000,0.023000,3
2,"first200","RenderThread","FillRectOp",26.726000,0.014000,4
2,"first200","RenderThread","FillRectOp",26.741000,0.006000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.749000,0.111000,3
2,"first200","RenderThread","FillRectOp",26.749000,0.089000,4
2,"first200","RenderThread","FillRectOp",26.841000,0.017000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.862000,0.012000,3
2,"first200","RenderThread","FillRectOp",26.866000,0.008000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.875000,0.026000,3
2,"first200","RenderThread","PathStencilCoverOp",26.878000,0.016000,4
2,"first200","RenderThread","FillRectOp",26.895000,0.005000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",26.903000,0.034000,3
2,"first200","RenderThread","TextureOp",26.905000,0.007000,4
2,"first200","RenderThread","FillRRectOp",26.913000,0.008000,4
2,"first200","RenderThread","TextureOp",26.922000,0.010000,4
2,"first200","RenderThread","FillRectOp",26.933000,0.003000,4
2,"first200","RenderThread","frameTimelineInfo(frameNumber=184, vsyncId=12766668, inputEventId=0x0)",26.971000,0.005000,2
2,"first200","RenderThread","dispatchSetFrameTimelineInfo",26.972000,0.003000,3
2,"first200","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 184 vsyncId: 12766668",26.973000,0.001000,4
2,"first200","RenderThread","eglSwapBuffersWithDamageKHR",26.978000,71.983000,2
2,"first200","RenderThread","setSurfaceDamage",26.982000,0.009000,3
2,"first200","RenderThread","queueBuffer",27.617000,0.162000,3
2,"first200","RenderThread","applyGrallocMetadataLocked",27.624000,0.004000,4
2,"first200","RenderThread","queueBuffer",27.629000,0.120000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",27.631000,0.001000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",27.636000,0.016000,5
2,"first200","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:2)",27.654000,0.094000,5
2,"first200","RenderThread","acquireBuffer",27.657000,0.004000,6
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",27.659000,0.001000,7
2,"first200","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:2)frame=184",27.662000,0.085000,6
2,"first200","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 184 vsyncId: 12766668",27.676000,0.000000,7
2,"first200","RenderThread","Trace GPU completion fence 97",27.763000,0.015000,4
2,"first200","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",27.781000,71.141000,3
2,"first200","RenderThread","dequeueBuffer",27.782000,71.128000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",98.903000,0.001000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",98.907000,0.003000,5
2,"first200","RenderThread","HWC release fence 97 has signaled",98.916000,0.001000,4
2,"first200","RenderThread","reportMetricsWithPresentTime",98.966000,0.050000,2
2,"first200","RenderThread","getFrameTimestamps",98.968000,0.001000,3
2,"first200","RenderThread","dumpingMemoryStatistics",99.019000,0.009000,2
2,"first200","RenderThread","notifyFramePending",99.072000,0.001000,0
2,"first200","RenderThread","DrawFrames 12766683",99.075000,15.027000,0
2,"first200","RenderThread","query",99.076000,0.002000,1
2,"first200","RenderThread","query",99.077000,0.001000,2
2,"first200","RenderThread","query",99.079000,0.002000,1
2,"first200","RenderThread","query",99.079000,0.001000,2
2,"first200","RenderThread","syncFrameState",99.081000,0.769000,1
2,"first200","RenderThread","prepareTree",99.168000,0.677000,2
2,"first200","RenderThread","eglBeginFrame",99.901000,0.001000,1
2,"first200","RenderThread","Drawing  0.00  0.00 720.00 1600.00",99.910000,14.190000,1
2,"first200","RenderThread","flush commands",100.131000,12.983000,2
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",100.157000,0.021000,3
2,"first200","RenderThread","PathStencilCoverOp",100.159000,0.014000,4
2,"first200","RenderThread","FillRectOp",100.174000,0.004000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",100.180000,0.015000,3
2,"first200","RenderThread","TextureOp",100.181000,0.003000,4
2,"first200","RenderThread","FillRRectOp",100.185000,0.005000,4
2,"first200","RenderThread","TextureOp",100.191000,0.001000,4
2,"first200","RenderThread","FillRectOp",100.193000,0.001000,4
2,"first200","oelseisfree.app","Choreographer#onVsync 12766698",110.406000,0.030000,0
2,"first200","oelseisfree.app","Choreographer#doFrame 12766698",110.944000,5.126000,0
2,"first200","oelseisfree.app","Choreographer#doFrame - resynced to 12766703 in 26.7ms",111.023000,5.047000,1
2,"first200","oelseisfree.app","animation",111.041000,2.797000,2
2,"first200","oelseisfree.app","Choreographer#scheduleVsyncLocked",111.164000,0.193000,3
2,"first200","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",112.908000,0.510000,3
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",112.915000,0.097000,3
2,"first200","RenderThread","PathStencilCoverOp",112.936000,0.062000,4
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountViews",112.961000,0.455000,4
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=3",112.983000,0.430000,5
2,"first200","RenderThread","FillRectOp",112.999000,0.012000,4
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",113.016000,0.073000,3
2,"first200","RenderThread","TextureOp",113.023000,0.022000,4
2,"first200","RenderThread","FillRRectOp",113.047000,0.011000,4
2,"first200","RenderThread","TextureOp",113.059000,0.022000,4
2,"first200","RenderThread","FillRectOp",113.082000,0.005000,4
2,"first200","RenderThread","frameTimelineInfo(frameNumber=185, vsyncId=12766683, inputEventId=0x0)",113.127000,0.006000,2
2,"first200","RenderThread","dispatchSetFrameTimelineInfo",113.129000,0.004000,3
2,"first200","RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 185 vsyncId: 12766683",113.131000,0.002000,4
2,"first200","RenderThread","eglSwapBuffersWithDamageKHR",113.138000,0.931000,2
2,"first200","RenderThread","setSurfaceDamage",113.142000,0.002000,3
2,"first200","RenderThread","queueBuffer",113.456000,0.564000,3
2,"first200","RenderThread","applyGrallocMetadataLocked",113.463000,0.004000,4
2,"first200","RenderThread","queueBuffer",113.468000,0.442000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",113.470000,0.001000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",113.475000,0.139000,5
2,"first200","oelseisfree.app","BatchEventDispatchedListeners",113.492000,0.163000,3
2,"first200","RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",113.618000,0.291000,5
2,"first200","RenderThread","acquireBuffer",113.623000,0.006000,6
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",113.626000,0.001000,7
2,"first200","RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=185",113.631000,0.276000,6
2,"first200","RenderThread","Transaction::setFrameTimelineInfo frameNumber: 185 vsyncId: 12766683",113.649000,0.000000,7
2,"first200","oelseisfree.app","notifyAnimEnd-ValueAnimator",113.783000,0.025000,3
2,"first200","oelseisfree.app","notifyAnimEnd-ValueAnimator",113.832000,0.003000,3
2,"first200","oelseisfree.app","traversal",113.840000,2.227000,2
2,"first200","oelseisfree.app","draw-VRI[MainActivity]",113.900000,2.156000,3
2,"first200","oelseisfree.app","Record View#draw()",113.916000,0.171000,4
2,"first200","RenderThread","Trace GPU completion fence 98",114.012000,0.007000,4
2,"first200","RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",114.024000,0.013000,3
2,"first200","RenderThread","dequeueBuffer",114.025000,0.006000,4
2,"first200","RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",114.027000,0.001000,5
2,"first200","RenderThread","addAndGetFrameTimestamps",114.029000,0.001000,5
2,"first200","RenderThread","HWC release fence 98 has signaled",114.034000,0.001000,4
2,"first200","RenderThread","reportMetricsWithPresentTime",114.073000,0.013000,2
2,"first200","RenderThread","getFrameTimestamps",114.074000,0.001000,3
2,"first200","RenderThread","dumpingMemoryStatistics",114.088000,0.012000,2
2,"first200","oelseisfree.app","postAndWait",114.090000,1.944000,4
2,"first200","RenderThread","notifyFramePending",114.107000,0.001000,0
2,"first200","RenderThread","DrawFrames 12766698",114.109000,51.938000,0
2,"first200","RenderThread","query",114.111000,0.002000,1
2,"first200","RenderThread","query",114.112000,0.001000,2
2,"first200","RenderThread","query",114.113000,0.002000,1
2,"first200","RenderThread","query",114.114000,0.001000,2
2,"first200","RenderThread","syncFrameState",114.119000,1.757000,1
2,"first200","RenderThread","prepareTree",114.986000,0.886000,2
2,"first200","RenderThread","eglBeginFrame",115.892000,0.001000,1
2,"first200","RenderThread","Drawing  0.00  0.00 720.00 1600.00",115.898000,50.148000,1
2,"first200","RenderThread","flush commands",118.951000,17.615000,2
2,"first200","RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",118.973000,3.850000,3
2,"first200","RenderThread","TextureOp",118.974000,0.004000,4
2,"first200","RenderThread","FillRRectOp",118.978000,0.004000,4
2,"first200","RenderThread","FillRectOp",118.983000,0.002000,4
2,"first200","RenderThread","TextureOp",118.986000,0.001000,4
2,"first200","RenderThread","FillRectOp",118.987000,0.001000,4
2,"first200","RenderThread","CircleOp",118.989000,0.003000,4
2,"first200","RenderThread","CircleOp",118.992000,0.001000,4
2,"first200","RenderThread","FillRectOp",118.994000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",118.996000,1.269000,4
2,"first200","RenderThread","CircleOp",120.266000,0.003000,4
2,"first200","RenderThread","CircleOp",120.269000,0.001000,4
2,"first200","RenderThread","FillRectOp",120.272000,0.004000,4
2,"first200","RenderThread","CircleOp",120.276000,0.001000,4
2,"first200","RenderThread","CircleOp",120.278000,0.001000,4
2,"first200","RenderThread","FillRectOp",120.279000,0.001000,4
2,"first200","RenderThread","CircleOp",120.463000,0.003000,4
2,"first200","RenderThread","CircleOp",120.467000,0.001000,4
2,"first200","RenderThread","AtlasTextOp",120.469000,2.214000,4
2,"first200","oelseisfree.app","Choreographer#onVsync 12766714",121.355000,0.018000,0
2,"first200","oelseisfree.app","Choreographer#doFrame 12766714",121.398000,48.410000,0
2,"first200","oelseisfree.app","animation",121.403000,1.985000,1
2,"first200","oelseisfree.app","Choreographer#scheduleVsyncLocked",121.467000,0.507000,2
2,"first200","RenderThread","TextureOp",122.688000,0.004000,4
2,"first200","RenderThread","CircularRRectOp",122.692000,0.002000,4
2,"first200","RenderThread","FillRectOp",122.695000,0.002000,4
2,"first200","RenderThread","TextureOp",122.697000,0.002000,4
2,"first200","RenderThread","FillRectOp",122.701000,0.002000,4
2,"first200","RenderThread","CircularRRectOp",122.704000,0.002000,4
2,"first200","RenderThread","AtlasTextOp",122.706000,0.055000,4
2,"first200","RenderThread","CircleOp",122.796000,0.004000,4
2,"first200","RenderThread","FillRectOp",122.803000,0.002000,4
2,"first200","RenderThread","FillRectOp",122.807000,0.002000,4
2,"first200","RenderThread","TextureOp",122.811000,0.002000,4
2,"first200","RenderThread","TextureOp",122.814000,0.002000,4
2,"first200","RenderThread","FillRectOp",122.820000,0.001000,4
2,"first200","oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",122.884000,0.411000,2
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountViews",122.898000,0.396000,3
2,"first200","oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=3",122.908000,0.381000,4
