"tid","name","ts","dur","state","io_wait","blocked_function"
23055,"MainThread",54839661211479,921458,"Running","[NULL]","[NULL]"
23055,"MainThread",54839662132937,13073750,"S","[NULL]","[NULL]"
23055,"MainThread",54839675206687,158792,"R","[NULL]","[NULL]"
23055,"MainThread",54839675365479,346041,"Running","[NULL]","[NULL]"
23055,"MainThread",54839675711520,16077709,"S","[NULL]","[NULL]"
23055,"MainThread",54839691789229,158791,"R","[NULL]","[NULL]"
23055,"MainThread",54839691948020,527834,"Running","[NULL]","[NULL]"
23055,"MainThread",54839692475854,16098833,"S","[NULL]","[NULL]"
23055,"MainThread",54839708574687,183458,"R","[NULL]","[NULL]"
23055,"MainThread",54839708758145,168834,"Running","[NULL]","[NULL]"
23055,"MainThread",54839708926979,20559291,"S","[NULL]","[NULL]"
23055,"MainThread",54839729486270,211959,"R","[NULL]","[NULL]"
23055,"MainThread",54839729698229,809958,"Running","[NULL]","[NULL]"
23055,"MainThread",54839730508187,11942833,"S","[NULL]","[NULL]"
23055,"MainThread",54839742451020,120667,"R","[NULL]","[NULL]"
23055,"MainThread",54839742571687,403583,"Running","[NULL]","[NULL]"
23055,"MainThread",54839742975270,18342667,"S","[NULL]","[NULL]"
23055,"MainThread",54839761317937,148500,"R","[NULL]","[NULL]"
23055,"MainThread",54839761466437,407083,"Running","[NULL]","[NULL]"
23055,"MainThread",54839761873520,17516792,"S","[NULL]","[NULL]"
23055,"MainThread",54839779390312,112292,"R","[NULL]","[NULL]"
23055,"MainThread",54839779502604,471958,"Running","[NULL]","[NULL]"
23055,"MainThread",54839779974562,12700417,"S","[NULL]","[NULL]"
23055,"MainThread",54839792674979,115041,"R","[NULL]","[NULL]"
23055,"MainThread",54839792790020,398459,"Running","[NULL]","[NULL]"
23055,"MainThread",54839793188479,19942791,"S","[NULL]","[NULL]"
23055,"MainThread",54839813131270,124500,"R","[NULL]","[NULL]"
23055,"MainThread",54839813255770,1192000,"Running","[NULL]","[NULL]"
23055,"MainThread",54839814447770,10830500,"S","[NULL]","[NULL]"
23055,"MainThread",54839825278270,217167,"R","[NULL]","[NULL]"
23055,"MainThread",54839825495437,350917,"Running","[NULL]","[NULL]"
23055,"MainThread",54839825846354,195583,"R+","[NULL]","[NULL]"
23055,"MainThread",54839826041937,103500,"Running","[NULL]","[NULL]"
23055,"MainThread",54839826145437,18523375,"S","[NULL]","[NULL]"
23055,"MainThread",54839844668812,56667,"R","[NULL]","[NULL]"
23055,"MainThread",54839844725479,463083,"Running","[NULL]","[NULL]"
23055,"MainThread",54839845188562,17079458,"S","[NULL]","[NULL]"
23055,"MainThread",54839862268020,237917,"R","[NULL]","[NULL]"
23055,"MainThread",54839862505937,184625,"Running","[NULL]","[NULL]"
23055,"MainThread",54839862690562,18083,"R+","[NULL]","[NULL]"
23055,"MainThread",54839862708645,65584,"Running","[NULL]","[NULL]"
23055,"MainThread",54839862774229,17369125,"S","[NULL]","[NULL]"
23055,"MainThread",54839880143354,175458,"R","[NULL]","[NULL]"
23055,"MainThread",54839880318812,260458,"Running","[NULL]","[NULL]"
23055,"MainThread",54839880579270,27417,"R+","[NULL]","[NULL]"
23055,"MainThread",54839880606687,69542,"Running","[NULL]","[NULL]"
23055,"MainThread",54839880676229,13800833,"S","[NULL]","[NULL]"
23055,"MainThread",54839894477062,255125,"R","[NULL]","[NULL]"
23055,"MainThread",54839894732187,234042,"Running","[NULL]","[NULL]"
23055,"MainThread",54839894966229,30583,"R+","[NULL]","[NULL]"
23055,"MainThread",54839894996812,58042,"Running","[NULL]","[NULL]"
23055,"MainThread",54839895054854,13948583,"S","[NULL]","[NULL]"
23055,"MainThread",54839909003437,173792,"R","[NULL]","[NULL]"
23055,"MainThread",54839909177229,220833,"Running","[NULL]","[NULL]"
23055,"MainThread",54839909398062,23417,"R+","[NULL]","[NULL]"
23055,"MainThread",54839909421479,56666,"Running","[NULL]","[NULL]"
23055,"MainThread",54839909478145,22509000,"S","[NULL]","[NULL]"
23055,"MainThread",54839931987145,379250,"R","[NULL]","[NULL]"
23055,"MainThread",54839932366395,377750,"Running","[NULL]","[NULL]"
23055,"MainThread",54839932744145,9832500,"S","[NULL]","[NULL]"
23055,"MainThread",54839942576645,205042,"R","[NULL]","[NULL]"
23055,"MainThread",54839942781687,404125,"Running","[NULL]","[NULL]"
23055,"MainThread",54839943185812,16034875,"S","[NULL]","[NULL]"
23055,"MainThread",54839959220687,301000,"R","[NULL]","[NULL]"
23055,"MainThread",54839959521687,381917,"Running","[NULL]","[NULL]"
23055,"MainThread",54839959903604,19352875,"S","[NULL]","[NULL]"
23055,"MainThread",54839979256479,344708,"R","[NULL]","[NULL]"
23055,"MainThread",54839979601187,2492833,"Running","[NULL]","[NULL]"
23055,"MainThread",54839982094020,9482125,"S","[NULL]","[NULL]"
23055,"MainThread",54839991576145,111750,"R","[NULL]","[NULL]"
23055,"MainThread",54839991687895,277167,"Running","[NULL]","[NULL]"
23055,"MainThread",54839991965062,16187208,"S","[NULL]","[NULL]"
23055,"MainThread",54840008152270,87125,"R","[NULL]","[NULL]"
23055,"MainThread",54840008239395,142667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840008382062,16445000,"S","[NULL]","[NULL]"
23055,"MainThread",54840024827062,98708,"R","[NULL]","[NULL]"
23055,"MainThread",54840024925770,300542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840025226312,22150667,"S","[NULL]","[NULL]"
23055,"MainThread",54840047376979,270750,"R","[NULL]","[NULL]"
23055,"MainThread",54840047647729,134500,"Running","[NULL]","[NULL]"
23055,"MainThread",54840047782229,54666,"R+","[NULL]","[NULL]"
23055,"MainThread",54840047836895,474875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840048311770,23375,"R+","[NULL]","[NULL]"
23055,"MainThread",54840048335145,62709,"Running","[NULL]","[NULL]"
23055,"MainThread",54840048397854,13129875,"S","[NULL]","[NULL]"
23055,"MainThread",54840061527729,249250,"R","[NULL]","[NULL]"
23055,"MainThread",54840061776979,560291,"Running","[NULL]","[NULL]"
23055,"MainThread",54840062337270,41375,"R+","[NULL]","[NULL]"
23055,"MainThread",54840062378645,97042,"Running","[NULL]","[NULL]"
23055,"MainThread",54840062475687,17553458,"S","[NULL]","[NULL]"
23055,"MainThread",54840080029145,963375,"R","[NULL]","[NULL]"
23055,"MainThread",54840080992520,1165667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840082158187,10876000,"S","[NULL]","[NULL]"
23055,"MainThread",54840093034187,130208,"R","[NULL]","[NULL]"
23055,"MainThread",54840093164395,364417,"Running","[NULL]","[NULL]"
23055,"MainThread",54840093528812,14546584,"S","[NULL]","[NULL]"
23055,"MainThread",54840108075396,53166,"R","[NULL]","[NULL]"
23055,"MainThread",54840108128562,208250,"Running","[NULL]","[NULL]"
23055,"MainThread",54840108336812,12459,"R+","[NULL]","[NULL]"
23055,"MainThread",54840108349271,36958,"Running","[NULL]","[NULL]"
23055,"MainThread",54840108386229,17395250,"S","[NULL]","[NULL]"
23055,"MainThread",54840125781479,330542,"R","[NULL]","[NULL]"
23055,"MainThread",54840126112021,396916,"Running","[NULL]","[NULL]"
23055,"MainThread",54840126508937,20413584,"S","[NULL]","[NULL]"
23055,"MainThread",54840146922521,875125,"R","[NULL]","[NULL]"
23055,"MainThread",54840147797646,745500,"Running","[NULL]","[NULL]"
23055,"MainThread",54840148543146,9849250,"S","[NULL]","[NULL]"
23055,"MainThread",54840158392396,246500,"R","[NULL]","[NULL]"
23055,"MainThread",54840158638896,321166,"Running","[NULL]","[NULL]"
23055,"MainThread",54840158960062,46959,"R+","[NULL]","[NULL]"
23055,"MainThread",54840159007021,76833,"Running","[NULL]","[NULL]"
23055,"MainThread",54840159083854,15914500,"S","[NULL]","[NULL]"
23055,"MainThread",54840174998354,1246958,"R","[NULL]","[NULL]"
23055,"MainThread",54840176245312,334625,"Running","[NULL]","[NULL]"
23055,"MainThread",54840176579937,21218500,"S","[NULL]","[NULL]"
23055,"MainThread",54840197798437,465500,"R","[NULL]","[NULL]"
23055,"MainThread",54840198263937,1290084,"Running","[NULL]","[NULL]"
23055,"MainThread",54840199554021,8403666,"S","[NULL]","[NULL]"
23055,"MainThread",54840207957687,153084,"R","[NULL]","[NULL]"
23055,"MainThread",54840208110771,144250,"Running","[NULL]","[NULL]"
23055,"MainThread",54840208255021,14541,"R+","[NULL]","[NULL]"
23055,"MainThread",54840208269562,36000,"Running","[NULL]","[NULL]"
23055,"MainThread",54840208305562,22857750,"S","[NULL]","[NULL]"
23055,"MainThread",54840231163312,461959,"R","[NULL]","[NULL]"
23055,"MainThread",54840231625271,1566916,"Running","[NULL]","[NULL]"
23055,"MainThread",54840233192187,53375,"R+","[NULL]","[NULL]"
23055,"MainThread",54840233245562,72459,"Running","[NULL]","[NULL]"
23055,"MainThread",54840233318021,12502500,"S","[NULL]","[NULL]"
23055,"MainThread",54840245820521,92750,"R","[NULL]","[NULL]"
23055,"MainThread",54840245913271,592875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840246506146,16462541,"S","[NULL]","[NULL]"
23055,"MainThread",54840262968687,463125,"R","[NULL]","[NULL]"
23055,"MainThread",54840263431812,1088750,"Running","[NULL]","[NULL]"
23055,"MainThread",54840264520562,13334000,"S","[NULL]","[NULL]"
23055,"MainThread",54840277854562,188917,"R","[NULL]","[NULL]"
23055,"MainThread",54840278043479,607333,"Running","[NULL]","[NULL]"
23055,"MainThread",54840278650812,15304167,"S","[NULL]","[NULL]"
23055,"MainThread",54840293954979,134792,"R","[NULL]","[NULL]"
23055,"MainThread",54840294089771,322583,"Running","[NULL]","[NULL]"
23055,"MainThread",54840294412354,14272042,"S","[NULL]","[NULL]"
23055,"MainThread",54840308684396,332583,"R","[NULL]","[NULL]"
23055,"MainThread",54840309016979,402708,"Running","[NULL]","[NULL]"
23055,"MainThread",54840309419687,15672209,"S","[NULL]","[NULL]"
23055,"MainThread",54840325091896,175541,"R","[NULL]","[NULL]"
23055,"MainThread",54840325267437,436834,"Running","[NULL]","[NULL]"
23055,"MainThread",54840325704271,21190291,"S","[NULL]","[NULL]"
23055,"MainThread",54840346894562,79459,"R","[NULL]","[NULL]"
23055,"MainThread",54840346974021,175000,"Running","[NULL]","[NULL]"
23055,"MainThread",54840347149021,12750,"R+","[NULL]","[NULL]"
23055,"MainThread",54840347161771,33166,"Running","[NULL]","[NULL]"
23055,"MainThread",54840347194937,10573542,"S","[NULL]","[NULL]"
23055,"MainThread",54840357768479,130042,"R","[NULL]","[NULL]"
23055,"MainThread",54840357898521,114000,"Running","[NULL]","[NULL]"
23055,"MainThread",54840358012521,20595750,"S","[NULL]","[NULL]"
23055,"MainThread",54840378608271,297250,"R","[NULL]","[NULL]"
23055,"MainThread",54840378905521,377708,"Running","[NULL]","[NULL]"
23055,"MainThread",54840379283229,13369958,"S","[NULL]","[NULL]"
23055,"MainThread",54840392653187,47250,"R","[NULL]","[NULL]"
23055,"MainThread",54840392700437,215292,"Running","[NULL]","[NULL]"
23055,"MainThread",54840392915729,17872000,"S","[NULL]","[NULL]"
23055,"MainThread",54840410787729,181125,"R","[NULL]","[NULL]"
23055,"MainThread",54840410968854,330875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840411299729,17432958,"S","[NULL]","[NULL]"
23055,"MainThread",54840428732687,96209,"R","[NULL]","[NULL]"
23055,"MainThread",54840428828896,602166,"Running","[NULL]","[NULL]"
23055,"MainThread",54840429431062,14957042,"S","[NULL]","[NULL]"
23055,"MainThread",54840444388104,488792,"R","[NULL]","[NULL]"
23055,"MainThread",54840444876896,165500,"Running","[NULL]","[NULL]"
23055,"MainThread",54840445042396,17375,"R+","[NULL]","[NULL]"
23055,"MainThread",54840445059771,49166,"Running","[NULL]","[NULL]"
23055,"MainThread",54840445108937,17227292,"S","[NULL]","[NULL]"
23055,"MainThread",54840462336229,133250,"R","[NULL]","[NULL]"
23055,"MainThread",54840462469479,172292,"Running","[NULL]","[NULL]"
23055,"MainThread",54840462641771,20708,"R+","[NULL]","[NULL]"
23055,"MainThread",54840462662479,68875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840462731354,15475500,"S","[NULL]","[NULL]"
23055,"MainThread",54840478206854,213000,"R","[NULL]","[NULL]"
23055,"MainThread",54840478419854,645833,"Running","[NULL]","[NULL]"
23055,"MainThread",54840479065687,14906834,"S","[NULL]","[NULL]"
23055,"MainThread",54840493972521,242500,"R","[NULL]","[NULL]"
23055,"MainThread",54840494215021,2188041,"Running","[NULL]","[NULL]"
23055,"MainThread",54840496403062,13476167,"S","[NULL]","[NULL]"
23055,"MainThread",54840509879229,303417,"R","[NULL]","[NULL]"
23055,"MainThread",54840510182646,419583,"Running","[NULL]","[NULL]"
23055,"MainThread",54840510602229,36917,"R+","[NULL]","[NULL]"
23055,"MainThread",54840510639146,68208,"Running","[NULL]","[NULL]"
23055,"MainThread",54840510707354,18110042,"S","[NULL]","[NULL]"
23055,"MainThread",54840528817396,301500,"R","[NULL]","[NULL]"
23055,"MainThread",54840529118896,772833,"Running","[NULL]","[NULL]"
23055,"MainThread",54840529891729,12128042,"S","[NULL]","[NULL]"
23055,"MainThread",54840542019771,117875,"R","[NULL]","[NULL]"
23055,"MainThread",54840542137646,247875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840542385521,19750,"R+","[NULL]","[NULL]"
23055,"MainThread",54840542405271,58791,"Running","[NULL]","[NULL]"
23055,"MainThread",54840542464062,19504542,"S","[NULL]","[NULL]"
23055,"MainThread",54840561968604,142250,"R","[NULL]","[NULL]"
23055,"MainThread",54840562110854,284125,"Running","[NULL]","[NULL]"
23055,"MainThread",54840562394979,24333,"R+","[NULL]","[NULL]"
23055,"MainThread",54840562419312,66042,"Running","[NULL]","[NULL]"
23055,"MainThread",54840562485354,15739333,"S","[NULL]","[NULL]"
23055,"MainThread",54840578224687,217625,"R","[NULL]","[NULL]"
23055,"MainThread",54840578442312,367625,"Running","[NULL]","[NULL]"
23055,"MainThread",54840578809937,15712084,"S","[NULL]","[NULL]"
23055,"MainThread",54840594522021,149541,"R","[NULL]","[NULL]"
23055,"MainThread",54840594671562,416542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840595088104,19254417,"S","[NULL]","[NULL]"
23055,"MainThread",54840614342521,144416,"R","[NULL]","[NULL]"
23055,"MainThread",54840614486937,2158750,"Running","[NULL]","[NULL]"
23055,"MainThread",54840616645687,11459,"R","[NULL]","[NULL]"
23055,"MainThread",54840616657146,421875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840617079021,11241166,"S","[NULL]","[NULL]"
23055,"MainThread",54840628320187,112417,"R","[NULL]","[NULL]"
23055,"MainThread",54840628432604,117500,"Running","[NULL]","[NULL]"
23055,"MainThread",54840628550104,7208,"R","[NULL]","[NULL]"
23055,"MainThread",54840628557312,323875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840628881187,13982417,"S","[NULL]","[NULL]"
23055,"MainThread",54840642863604,154833,"R","[NULL]","[NULL]"
23055,"MainThread",54840643018437,321750,"Running","[NULL]","[NULL]"
23055,"MainThread",54840643340187,14854209,"S","[NULL]","[NULL]"
23055,"MainThread",54840658194396,48541,"R","[NULL]","[NULL]"
23055,"MainThread",54840658242937,221667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840658464604,39208,"R+","[NULL]","[NULL]"
23055,"MainThread",54840658503812,66542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840658570354,18753958,"S","[NULL]","[NULL]"
23055,"MainThread",54840677324312,22959,"R","[NULL]","[NULL]"
23055,"MainThread",54840677347271,114666,"Running","[NULL]","[NULL]"
23055,"MainThread",54840677461937,23292,"R+","[NULL]","[NULL]"
23055,"MainThread",54840677485229,34250,"Running","[NULL]","[NULL]"
23055,"MainThread",54840677519479,13615542,"S","[NULL]","[NULL]"
23055,"MainThread",54840691135021,23291,"R","[NULL]","[NULL]"
23055,"MainThread",54840691158312,83917,"Running","[NULL]","[NULL]"
23055,"MainThread",54840691242229,11167,"R+","[NULL]","[NULL]"
23055,"MainThread",54840691253396,20666,"Running","[NULL]","[NULL]"
23055,"MainThread",54840691274062,18501000,"S","[NULL]","[NULL]"
23055,"MainThread",54840709775062,138750,"R","[NULL]","[NULL]"
23055,"MainThread",54840709913812,147709,"Running","[NULL]","[NULL]"
23055,"MainThread",54840710061521,18333,"R+","[NULL]","[NULL]"
23055,"MainThread",54840710079854,28333,"Running","[NULL]","[NULL]"
23055,"MainThread",54840710108187,21677000,"S","[NULL]","[NULL]"
23055,"MainThread",54840731785187,143292,"R","[NULL]","[NULL]"
23055,"MainThread",54840731928479,258708,"Running","[NULL]","[NULL]"
23055,"MainThread",54840732187187,9260084,"S","[NULL]","[NULL]"
23055,"MainThread",54840741447271,128791,"R","[NULL]","[NULL]"
23055,"MainThread",54840741576062,142667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840741718729,16567250,"S","[NULL]","[NULL]"
23055,"MainThread",54840758285979,248958,"R","[NULL]","[NULL]"
23055,"MainThread",54840758534937,185750,"Running","[NULL]","[NULL]"
23055,"MainThread",54840758720687,16339750,"S","[NULL]","[NULL]"
23055,"MainThread",54840775060437,168167,"R","[NULL]","[NULL]"
23055,"MainThread",54840775228604,144167,"Running","[NULL]","[NULL]"
23055,"MainThread",54840775372771,19835416,"S","[NULL]","[NULL]"
23055,"MainThread",54840795208187,184459,"R","[NULL]","[NULL]"
23055,"MainThread",54840795392646,326041,"Running","[NULL]","[NULL]"
23055,"MainThread",54840795718687,14043126,"S","[NULL]","[NULL]"
23055,"MainThread",54840809761813,38750,"R","[NULL]","[NULL]"
23055,"MainThread",54840809800563,113791,"Running","[NULL]","[NULL]"
23055,"MainThread",54840809914354,43334,"R+","[NULL]","[NULL]"
23055,"MainThread",54840809957688,58416,"Running","[NULL]","[NULL]"
23055,"MainThread",54840810016104,14949250,"S","[NULL]","[NULL]"
23055,"MainThread",54840824965354,334125,"R","[NULL]","[NULL]"
23055,"MainThread",54840825299479,277917,"Running","[NULL]","[NULL]"
23055,"MainThread",54840825577396,18859000,"S","[NULL]","[NULL]"
23055,"MainThread",54840844436396,136958,"R","[NULL]","[NULL]"
23055,"MainThread",54840844573354,512542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840845085896,13921792,"S","[NULL]","[NULL]"
23055,"MainThread",54840859007688,238291,"R","[NULL]","[NULL]"
23055,"MainThread",54840859245979,204625,"Running","[NULL]","[NULL]"
23055,"MainThread",54840859450604,25167,"R+","[NULL]","[NULL]"
23055,"MainThread",54840859475771,47542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840859523313,17736375,"S","[NULL]","[NULL]"
23055,"MainThread",54840877259688,112208,"R","[NULL]","[NULL]"
23055,"MainThread",54840877371896,430542,"Running","[NULL]","[NULL]"
23055,"MainThread",54840877802438,26833,"R+","[NULL]","[NULL]"
23055,"MainThread",54840877829271,106917,"Running","[NULL]","[NULL]"
23055,"MainThread",54840877936188,13495875,"S","[NULL]","[NULL]"
23055,"MainThread",54840891432063,271000,"R","[NULL]","[NULL]"
23055,"MainThread",54840891703063,1110875,"Running","[NULL]","[NULL]"
23055,"MainThread",54840892813938,4458,"R+","[NULL]","[NULL]"
23055,"MainThread",54840892818396,77042,"Running","[NULL]","[NULL]"
23055,"MainThread",54840892895438,15668583,"S","[NULL]","[NULL]"
23055,"MainThread",54840908564021,210042,"R","[NULL]","[NULL]"
23055,"MainThread",54840908774063,540333,"Running","[NULL]","[NULL]"
23055,"MainThread",54840909314396,19889875,"S","[NULL]","[NULL]"
23055,"MainThread",54840929204271,135958,"R","[NULL]","[NULL]"
23055,"MainThread",54840929340229,487667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840929827896,18056083,"S","[NULL]","[NULL]"
23055,"MainThread",54840947883979,603084,"R","[NULL]","[NULL]"
23055,"MainThread",54840948487063,325000,"Running","[NULL]","[NULL]"
23055,"MainThread",54840948812063,679208,"R+","[NULL]","[NULL]"
23055,"MainThread",54840949491271,147500,"Running","[NULL]","[NULL]"
23055,"MainThread",54840949638771,8780875,"S","[NULL]","[NULL]"
23055,"MainThread",54840958419646,196542,"R","[NULL]","[NULL]"
23055,"MainThread",54840958616188,540166,"Running","[NULL]","[NULL]"
23055,"MainThread",54840959156354,21652167,"S","[NULL]","[NULL]"
23055,"MainThread",54840980808521,67708,"R","[NULL]","[NULL]"
23055,"MainThread",54840980876229,630334,"Running","[NULL]","[NULL]"
23055,"MainThread",54840981506563,97833,"R+","[NULL]","[NULL]"
23055,"MainThread",54840981604396,82583,"Running","[NULL]","[NULL]"
23055,"MainThread",54840981686979,10044000,"S","[NULL]","[NULL]"
23055,"MainThread",54840991730979,220375,"R","[NULL]","[NULL]"
23055,"MainThread",54840991951354,463417,"Running","[NULL]","[NULL]"
23055,"MainThread",54840992414771,29375,"R+","[NULL]","[NULL]"
23055,"MainThread",54840992444146,68667,"Running","[NULL]","[NULL]"
23055,"MainThread",54840992512813,19113083,"S","[NULL]","[NULL]"
23055,"MainThread",54841011625896,134292,"R","[NULL]","[NULL]"
23055,"MainThread",54841011760188,803291,"Running","[NULL]","[NULL]"
23055,"MainThread",54841012563479,16546042,"S","[NULL]","[NULL]"
23055,"MainThread",54841029109521,116125,"R","[NULL]","[NULL]"
23055,"MainThread",54841029225646,490500,"Running","[NULL]","[NULL]"
23055,"MainThread",54841029716146,11936375,"S","[NULL]","[NULL]"
23055,"MainThread",54841041652521,534750,"R","[NULL]","[NULL]"
23055,"MainThread",54841042187271,270083,"Running","[NULL]","[NULL]"
23055,"MainThread",54841042457354,15661625,"S","[NULL]","[NULL]"
23055,"MainThread",54841058118979,117459,"R","[NULL]","[NULL]"
23055,"MainThread",54841058236438,602875,"Running","[NULL]","[NULL]"
23055,"MainThread",54841058839313,21320500,"S","[NULL]","[NULL]"
23055,"MainThread",54841080159813,72791,"R","[NULL]","[NULL]"
23055,"MainThread",54841080232604,437500,"Running","[NULL]","[NULL]"
23055,"MainThread",54841080670104,13057375,"S","[NULL]","[NULL]"
23055,"MainThread",54841093727479,404625,"R","[NULL]","[NULL]"
23055,"MainThread",54841094132104,244917,"Running","[NULL]","[NULL]"
23055,"MainThread",54841094377021,21417,"R+","[NULL]","[NULL]"
23055,"MainThread",54841094398438,58375,"Running","[NULL]","[NULL]"
23055,"MainThread",54841094456813,14443833,"S","[NULL]","[NULL]"
23055,"MainThread",54841108900646,284125,"R","[NULL]","[NULL]"
23055,"MainThread",54841109184771,334583,"Running","[NULL]","[NULL]"
23055,"MainThread",54841109519354,27042,"R+","[NULL]","[NULL]"
23055,"MainThread",54841109546396,67833,"Running","[NULL]","[NULL]"
23055,"MainThread",54841109614229,22569000,"S","[NULL]","[NULL]"
23055,"MainThread",54841132183229,175042,"R","[NULL]","[NULL]"
23055,"MainThread",54841132358271,244417,"Running","[NULL]","[NULL]"
23055,"MainThread",54841132602688,22583,"R+","[NULL]","[NULL]"
23055,"MainThread",54841132625271,46833,"Running","[NULL]","[NULL]"
23055,"MainThread",54841132672104,9913250,"S","[NULL]","[NULL]"
23055,"MainThread",54841142585354,304417,"R","[NULL]","[NULL]"
23055,"MainThread",54841142889771,99250,"Running","[NULL]","[NULL]"
23055,"MainThread",54841142989021,22667,"R+","[NULL]","[NULL]"
23055,"MainThread",54841143011688,37625,"Running","[NULL]","[NULL]"
23055,"MainThread",54841143049313,21479041,"S","[NULL]","[NULL]"
23055,"MainThread",54841164528354,1342459,"R","[NULL]","[NULL]"
23055,"MainThread",54841165870813,935458,"Running","[NULL]","[NULL]"
23055,"MainThread",54841166806271,416625,"R","[NULL]","[NULL]"
23055,"MainThread",54841167222896,357667,"Running","[NULL]","[NULL]"
23055,"MainThread",54841167580563,9843541,"S","[NULL]","[NULL]"
23055,"MainThread",54841177424104,376292,"R","[NULL]","[NULL]"
23055,"MainThread",54841177800396,394250,"Running","[NULL]","[NULL]"
23055,"MainThread",54841178194646,52583,"R+","[NULL]","[NULL]"
23055,"MainThread",54841178247229,103417,"Running","[NULL]","[NULL]"
23055,"MainThread",54841178350646,25786792,"S","[NULL]","[NULL]"
23055,"MainThread",54841204137438,1695000,"R","[NULL]","[NULL]"
23055,"MainThread",54841205832438,606625,"Running","[NULL]","[NULL]"
23055,"MainThread",54841206439063,50166,"R+","[NULL]","[NULL]"
23055,"MainThread",54841206489229,204542,"Running","[NULL]","[NULL]"
23055,"MainThread",54841206693771,2083417,"S","[NULL]","[NULL]"
23055,"MainThread",54841208777188,120416,"R","[NULL]","[NULL]"
23055,"MainThread",54841208897604,190417,"Running","[NULL]","[NULL]"
23055,"MainThread",54841209088021,24000,"R+","[NULL]","[NULL]"
23055,"MainThread",54841209112021,35167,"Running","[NULL]","[NULL]"
23055,"MainThread",54841209147188,20795375,"S","[NULL]","[NULL]"
23055,"MainThread",54841229942563,122208,"R","[NULL]","[NULL]"
23055,"MainThread",54841230064771,336625,"Running","[NULL]","[NULL]"
23055,"MainThread",54841230401396,14919042,"S","[NULL]","[NULL]"
23055,"MainThread",54841245320438,660750,"R","[NULL]","[NULL]"
23055,"MainThread",54841245981188,665000,"Running","[NULL]","[NULL]"
23055,"MainThread",54841246646188,14964166,"S","[NULL]","[NULL]"
23055,"MainThread",54841261610354,151834,"R","[NULL]","[NULL]"
23055,"MainThread",54841261762188,722666,"Running","[NULL]","[NULL]"
23055,"MainThread",54841262484854,14826292,"S","[NULL]","[NULL]"
23055,"MainThread",54841277311146,121500,"R","[NULL]","[NULL]"
23055,"MainThread",54841277432646,709042,"Running","[NULL]","[NULL]"
23055,"MainThread",54841278141688,14127625,"S","[NULL]","[NULL]"
23055,"MainThread",54841292269313,43791,"R","[NULL]","[NULL]"
23055,"MainThread",54841292313104,256709,"Running","[NULL]","[NULL]"
23055,"MainThread",54841292569813,19125,"R+","[NULL]","[NULL]"
23055,"MainThread",54841292588938,46166,"Running","[NULL]","[NULL]"
23055,"MainThread",54841292635104,15846584,"S","[NULL]","[NULL]"
23055,"MainThread",54841308481688,108500,"R","[NULL]","[NULL]"
23055,"MainThread",54841308590188,121583,"Running","[NULL]","[NULL]"
23055,"MainThread",54841308711771,150000,"R+","[NULL]","[NULL]"
23055,"MainThread",54841308861771,204875,"Running","[NULL]","[NULL]"
23055,"MainThread",54841309066646,20417,"R+","[NULL]","[NULL]"
23055,"MainThread",54841309087063,55125,"Running","[NULL]","[NULL]"
23055,"MainThread",54841309142188,20227500,"S","[NULL]","[NULL]"
23055,"MainThread",54841329369688,276416,"R","[NULL]","[NULL]"
23055,"MainThread",54841329646104,294084,"Running","[NULL]","[NULL]"
23055,"MainThread",54841329940188,26458,"R+","[NULL]","[NULL]"
23055,"MainThread",54841329966646,53917,"Running","[NULL]","[NULL]"
23055,"MainThread",54841330020563,13862625,"S","[NULL]","[NULL]"
23055,"MainThread",54841343883188,24416,"R","[NULL]","[NULL]"
23055,"MainThread",54841343907604,59417,"Running","[NULL]","[NULL]"
23055,"MainThread",54841343967021,239333,"R","[NULL]","[NULL]"
23055,"MainThread",54841344206354,196834,"Running","[NULL]","[NULL]"
23055,"MainThread",54841344403188,16659833,"S","[NULL]","[NULL]"
23055,"MainThread",54841361063021,151083,"R","[NULL]","[NULL]"
23055,"MainThread",54841361214104,398084,"Running","[NULL]","[NULL]"
23055,"MainThread",54841361612188,21244416,"S","[NULL]","[NULL]"
23055,"MainThread",54841382856604,515209,"R","[NULL]","[NULL]"
23055,"MainThread",54841383371813,426125,"Running","[NULL]","[NULL]"
23055,"MainThread",54841383797938,27208,"R+","[NULL]","[NULL]"
23055,"MainThread",54841383825146,61292,"Running","[NULL]","[NULL]"
23055,"MainThread",54841383886438,12526791,"S","[NULL]","[NULL]"
23055,"MainThread",54841396413229,673709,"R","[NULL]","[NULL]"
