"cycle","label","tid","thread","name","ts","dur","depth","offset_ms","overlap_ms"
6,"opening",16838,"oelseisfree.app","computePalette",53043310204497,1458,4,274.205000,0.001000
6,"opening",16838,"oelseisfree.app","ReactTextView.onDraw",53043310398039,66416,4,274.398000,0.066000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLayout')",53043310707789,12083,4,274.708000,0.012000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLayout')",53043310820997,9708,4,274.821000,0.010000
6,"opening",16838,"oelseisfree.app","computePalette",53043310846497,1875,4,274.847000,0.002000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLayout')",53043311128080,9875,4,275.128000,0.010000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLayout')",53043311242914,7291,4,275.243000,0.007000
6,"opening",16838,"oelseisfree.app","computePalette",53043311265789,3625,4,275.266000,0.004000
6,"opening",16838,"oelseisfree.app","postAndWait",53043311541539,4757750,3,275.542000,4.758000
6,"opening",16871,"RenderThread","DrawFrames 12180368",53043311576747,9239125,0,275.577000,9.239000
6,"opening",16871,"RenderThread","query",53043311583872,3292,1,275.584000,0.003000
6,"opening",16871,"RenderThread","query",53043311585872,833,2,275.586000,0.001000
6,"opening",16871,"RenderThread","query",53043311587997,1417,1,275.588000,0.001000
6,"opening",16871,"RenderThread","query",53043311588497,458,2,275.589000,0.000000
6,"opening",16871,"RenderThread","syncFrameState",53043311590664,3264750,1,275.591000,3.265000
6,"opening",16871,"RenderThread","prepareTree",53043311651497,3202125,2,275.652000,3.202000
6,"opening",16871,"RenderThread","Texture upload(309) 35x35",53043312599664,1032958,3,276.600000,1.033000
6,"opening",16871,"RenderThread","Texture upload(311) 35x35",53043313697955,93042,3,277.698000,0.093000
6,"opening",16871,"RenderThread","Texture upload(313) 35x35",53043313832580,78417,3,277.833000,0.078000
6,"opening",16871,"RenderThread","Texture upload(315) 35x35",53043313933664,50375,3,277.934000,0.050000
6,"opening",16871,"RenderThread","Texture upload(317) 42x42",53043314088747,139125,3,278.089000,0.139000
6,"opening",16871,"RenderThread","Texture upload(319) 42x42",53043314309455,161500,3,278.310000,0.162000
6,"opening",16871,"RenderThread","Texture upload(321) 42x42",53043314575455,77417,3,278.576000,0.077000
6,"opening",16871,"RenderThread","Texture upload(323) 42x42",53043314684122,76875,3,278.684000,0.077000
6,"opening",16871,"RenderThread","Texture upload(325) 42x42",53043314780164,55166,3,278.780000,0.055000
6,"opening",16871,"RenderThread","eglBeginFrame",53043314869747,1792,1,278.870000,0.002000
6,"opening",16871,"RenderThread","Drawing  0.00  0.00 720.00 1600.00",53043314875872,5938292,1,278.876000,5.938000
6,"opening",16871,"RenderThread","flush commands",53043315112789,504333,2,279.113000,0.504000
6,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",53043315122872,34917,3,279.123000,0.035000
6,"opening",16871,"RenderThread","Clear",53043315123747,542,4,279.124000,0.001000
6,"opening",16871,"RenderThread","AtlasTextOp",53043315125497,12083,4,279.126000,0.012000
6,"opening",16871,"RenderThread","TextureOp",53043315138789,1666,4,279.139000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043315140955,625,4,279.141000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043315142039,625,4,279.142000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043315143122,583,4,279.143000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043315144205,542,4,279.144000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043315145205,500,4,279.145000,0.001000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315146372,2458,4,279.146000,0.002000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315149289,791,4,279.149000,0.001000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315150580,584,4,279.151000,0.001000
6,"opening",16871,"RenderThread","AtlasTextOp",53043315151664,1458,4,279.152000,0.001000
6,"opening",16871,"RenderThread","FillRectOp",53043315153872,2083,4,279.154000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043315156372,792,4,279.156000,0.001000
6,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",53043315461664,140791,3,279.462000,0.141000
6,"opening",16871,"RenderThread","Clear",53043315471039,6958,4,279.471000,0.007000
6,"opening",16871,"RenderThread","AtlasTextOp",53043315479080,31917,4,279.479000,0.032000
6,"opening",16871,"RenderThread","TextureOp",53043315512039,28250,4,279.512000,0.028000
6,"opening",16871,"RenderThread","TextureOp",53043315541080,4792,4,279.541000,0.005000
6,"opening",16871,"RenderThread","TextureOp",53043315546497,2458,4,279.547000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043315549455,1959,4,279.550000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043315551955,1209,4,279.552000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043315553664,1708,4,279.554000,0.002000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315556080,6834,4,279.556000,0.007000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315563497,3792,4,279.564000,0.004000
6,"opening",16871,"RenderThread","CircularRRectOp",53043315567789,6958,4,279.568000,0.007000
6,"opening",16871,"RenderThread","AtlasTextOp",53043315576705,10542,4,279.577000,0.011000
6,"opening",16871,"RenderThread","FillRectOp",53043315588289,7166,4,279.588000,0.007000
6,"opening",16871,"RenderThread","TextureOp",53043315596080,5709,4,279.596000,0.006000
6,"opening",16871,"RenderThread","frameTimelineInfo(frameNumber=261, vsyncId=12180368, inputEventId=0xd2e702ad)",53043315625997,4875,2,279.626000,0.005000
6,"opening",16871,"RenderThread","dispatchSetFrameTimelineInfo",53043315626955,3459,3,279.627000,0.003000
6,"opening",16871,"RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 261 vsyncId: 12180368",53043315628914,1041,4,279.629000,0.001000
6,"opening",16871,"RenderThread","eglSwapBuffersWithDamageKHR",53043315632830,4985292,2,279.633000,4.985000
6,"opening",16871,"RenderThread","setSurfaceDamage",53043315635372,3583,3,279.635000,0.004000
6,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12180375",53043316363289,14250,0,280.363000,0.014000
6,"opening",16838,"oelseisfree.app","[ExpoImage] onResourceReady",53043316436122,1114750,0,280.436000,1.115000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topDisplay')",53043317499247,20917,1,281.499000,0.021000
6,"opening",16838,"oelseisfree.app","[ExpoImage] onResourceReady",53043317573455,1165750,0,281.574000,1.166000
6,"opening",16871,"RenderThread","queueBuffer",53043318134664,2405333,3,282.135000,2.405000
6,"opening",16871,"RenderThread","applyGrallocMetadataLocked",53043318193205,29250,4,282.193000,0.029000
6,"opening",16871,"RenderThread","queueBuffer",53043318224997,2188625,4,282.225000,2.189000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",53043318226414,500,5,282.226000,0.001000
6,"opening",16871,"RenderThread","addAndGetFrameTimestamps",53043318236830,29125,5,282.237000,0.029000
6,"opening",16871,"RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",53043318268497,2144125,5,282.269000,2.144000
6,"opening",16871,"RenderThread","acquireBuffer",53043318272372,3875,6,282.272000,0.004000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 1",53043318273664,458,7,282.274000,0.000000
6,"opening",16871,"RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=261",53043318277705,2133709,6,282.278000,2.134000
6,"opening",16871,"RenderThread","Transaction::setFrameTimelineInfo frameNumber: 261 vsyncId: 12180368",53043318293830,0,7,282.294000,0.000000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topDisplay')",53043318708164,17875,1,282.708000,0.018000
6,"opening",16841,"Jit thread pool","JIT compiling void com.facebook.react.bridge.UiThreadUtil.assertOnUiThread() (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes3.dex",53043320350330,387375,0,284.350000,0.387000
6,"opening",16841,"Jit thread pool","Compiling baseline",53043320356080,358209,1,284.356000,0.358000
6,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53043320508080,1667,2,284.508000,0.002000
6,"opening",16871,"RenderThread","Trace GPU completion fence 194",53043320518289,20125,4,284.518000,0.020000
6,"opening",16871,"RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",53043320546622,17542,3,284.547000,0.018000
6,"opening",16871,"RenderThread","dequeueBuffer",53043320548580,9917,4,284.549000,0.010000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",53043320551872,500,5,284.552000,0.001000
6,"opening",16871,"RenderThread","addAndGetFrameTimestamps",53043320556372,1625,5,284.556000,0.002000
6,"opening",16871,"RenderThread","HWC release fence 194 has signaled",53043320560872,583,4,284.561000,0.001000
6,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53043320598955,98500,2,284.599000,0.099000
6,"opening",16871,"RenderThread","reportMetricsWithPresentTime",53043320624705,168459,2,284.625000,0.168000
6,"opening",16871,"RenderThread","getFrameTimestamps",53043320625455,93750,3,284.626000,0.094000
6,"opening",16841,"Jit thread pool","TrimMaps",53043320715955,20084,1,284.716000,0.020000
6,"opening",16841,"Jit thread pool","virtual void art::MemMapArenaPool::TrimMaps()",53043320716622,18625,2,284.717000,0.019000
6,"opening",16982,"GPU completion","waiting for GPU completion 194",53043320752164,9335666,0,284.752000,9.336000
6,"opening",16982,"GPU completion","waitForever",53043320753414,9332875,1,284.753000,9.333000
6,"opening",16871,"RenderThread","dumpingMemoryStatistics",53043320797997,15667,2,284.798000,0.016000
6,"opening",16871,"RenderThread","notifyFramePending",53043320827997,708,0,284.828000,0.001000
6,"opening",16849,"binder:16838_3","releaseBufferCallback - VRI[MainActivity]#0(f:0,a:2)",53043330187914,57458,0,294.188000,0.057000
6,"opening",16849,"binder:16838_3","releaseBufferCallbackLocked",53043330188955,56000,1,294.189000,0.056000
6,"opening",16849,"binder:16838_3","releaseBuffer - VRI[MainActivity]#0(f:0,a:1)frame=260",53043330191039,51500,2,294.191000,0.051000
6,"opening",16849,"binder:16838_3","wait",53043330195080,3125,3,294.195000,0.003000
6,"opening",16849,"binder:16838_3","wait",53043330198789,1083,3,294.199000,0.001000
6,"opening",16849,"binder:16838_3","releaseBuffer",53043330203622,36417,3,294.204000,0.036000
6,"opening",16849,"binder:16838_3","VRI[MainActivity]#0(BLAST Consumer)0: 2",53043330205372,458,4,294.205000,0.000000
6,"opening",16849,"binder:16838_3","transactionCallback - VRI[MainActivity]#0(f:0,a:1)",53043330247747,3750,0,294.248000,0.004000
6,"opening",16849,"binder:16838_3","setTransformHint",53043330249580,542,1,294.250000,0.001000
6,"opening",16849,"binder:16838_3","waitForever",53043330255955,2000,0,294.256000,0.002000
6,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53043330466914,8780791,0,294.467000,8.781000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043330492455,969500,1,294.493000,0.970000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=34",53043330526289,927041,2,294.526000,0.927000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043331472039,6779791,1,295.472000,6.780000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=31",53043331479997,6762583,2,295.480000,6.763000
6,"opening",17082,"RSMessageThread","Thread::Init",53043332934497,56917,0,296.935000,0.057000
6,"opening",17082,"RSMessageThread","InitStack",53043332936830,15667,1,296.937000,0.016000
6,"opening",17082,"RSMessageThread","InitTlsEntryPoints",53043332959289,2125,1,296.959000,0.002000
6,"opening",17082,"RSMessageThread","ThreadList::Register",53043332972580,18084,1,296.973000,0.018000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043338270080,342167,1,302.270000,0.342000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=31",53043338277247,314542,2,302.277000,0.315000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_STATE numInstructions=1",53043338596289,13750,2,302.596000,0.014000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043338616664,309083,1,302.617000,0.309000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=31",53043338618872,292583,2,302.619000,0.293000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_STATE numInstructions=1",53043338914872,8917,2,302.915000,0.009000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043338929122,317500,1,302.929000,0.318000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=13",53043338941622,302292,2,302.942000,0.302000
6,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53043339075747,41042,3,303.076000,0.041000
6,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53043341133997,56000,0,305.134000,0.056000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043341146164,43125,1,305.146000,0.043000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=1",53043341153289,34208,2,305.153000,0.034000
6,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53043343275455,257375,0,307.276000,0.257000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043343287789,243875,1,307.288000,0.244000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=2",53043343295539,134041,2,307.296000,0.134000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_STATE numInstructions=1",53043343432622,7625,2,307.433000,0.008000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_LAYOUT numInstructions=1",53043343443664,84458,2,307.444000,0.084000
6,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12180375",53043344307622,13729333,0,308.308000,13.729000
6,"opening",16838,"oelseisfree.app","Choreographer#doFrame - resynced to 12180380 in 29.9ms",53043344385080,13651375,1,308.385000,13.651000
6,"opening",16838,"oelseisfree.app","animation",53043344396830,408792,2,308.397000,0.409000
6,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53043344421414,93625,3,308.421000,0.094000
6,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53043344797039,5916,3,308.797000,0.006000
6,"opening",16838,"oelseisfree.app","traversal",53043344807955,13223750,2,308.808000,13.224000
6,"opening",16838,"oelseisfree.app","VRI[MainActivity]-relayoutWindow#first=false/resize=false/vis=false/params=true/force=false",53043349412205,3508959,3,313.412000,3.509000
6,"opening",16838,"oelseisfree.app","setTransformHint",53043352220330,3709,4,316.220000,0.004000
6,"opening",16838,"oelseisfree.app","dispatchApplyInsets",53043352484997,433958,4,316.485000,0.434000
6,"opening",16838,"oelseisfree.app","measure",53043352924539,20875,3,316.925000,0.021000
6,"opening",16838,"oelseisfree.app","layout",53043353148914,10708,3,317.149000,0.011000
6,"opening",16838,"oelseisfree.app","draw-VRI[MainActivity]",53043353412080,4612125,3,317.412000,4.612000
6,"opening",16838,"oelseisfree.app","applyTransactionOnDraw-VRI[MainActivity]",53043353446039,0,4,317.446000,0.000000
6,"opening",16838,"oelseisfree.app","Record View#draw()",53043353490580,653500,4,317.491000,0.653000
6,"opening",16838,"oelseisfree.app","postAndWait",53043354147372,3872708,4,318.147000,3.873000
6,"opening",16871,"RenderThread","notifyFramePending",53043354223372,1750,0,318.223000,0.002000
6,"opening",16871,"RenderThread","DrawFrames 12180375",53043354226622,6519667,0,318.227000,6.520000
6,"opening",16871,"RenderThread","query",53043354229955,2292,1,318.230000,0.002000
6,"opening",16871,"RenderThread","query",53043354231122,667,2,318.231000,0.001000
6,"opening",16871,"RenderThread","query",53043354232789,1416,1,318.233000,0.001000
6,"opening",16871,"RenderThread","query",53043354233247,500,2,318.233000,0.001000
6,"opening",16871,"RenderThread","syncFrameState",53043354235330,441667,1,318.235000,0.442000
6,"opening",16871,"RenderThread","prepareTree",53043354341247,334458,2,318.341000,0.334000
6,"opening",16871,"RenderThread","eglBeginFrame",53043354845289,916,1,318.845000,0.001000
6,"opening",16871,"RenderThread","Drawing  0.00  0.00 720.00 1600.00",53043354849247,5891000,1,318.849000,5.891000
6,"opening",16871,"RenderThread","flush commands",53043355072580,458042,2,319.073000,0.458000
6,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onPrepare(GrOpFlushState *)::(anonymous class)::operator()() const",53043355083122,31792,3,319.083000,0.032000
6,"opening",16871,"RenderThread","Clear",53043355083997,542,4,319.084000,0.001000
6,"opening",16871,"RenderThread","AtlasTextOp",53043355085330,8625,4,319.085000,0.009000
6,"opening",16871,"RenderThread","TextureOp",53043355094664,1625,4,319.095000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043355096705,584,4,319.097000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355097705,542,4,319.098000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355098705,542,4,319.099000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355099705,584,4,319.100000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355100747,458,4,319.101000,0.000000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355101872,2958,4,319.102000,0.003000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355105289,708,4,319.105000,0.001000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355106455,625,4,319.107000,0.001000
6,"opening",16871,"RenderThread","AtlasTextOp",53043355107580,1334,4,319.108000,0.001000
6,"opening",16871,"RenderThread","FillRectOp",53043355109497,2417,4,319.110000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043355112664,708,4,319.113000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355113830,500,4,319.114000,0.001000
6,"opening",16871,"RenderThread","auto skgpu::ganesh::OpsTask::onExecute(GrOpFlushState *)::(anonymous class)::operator()() const",53043355416747,101125,3,319.417000,0.101000
6,"opening",16871,"RenderThread","Clear",53043355424247,3667,4,319.424000,0.004000
6,"opening",16871,"RenderThread","AtlasTextOp",53043355428580,24459,4,319.429000,0.024000
6,"opening",16871,"RenderThread","TextureOp",53043355453789,13208,4,319.454000,0.013000
6,"opening",16871,"RenderThread","TextureOp",53043355467497,1875,4,319.468000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043355469872,1917,4,319.470000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043355472330,1917,4,319.472000,0.002000
6,"opening",16871,"RenderThread","TextureOp",53043355474747,1375,4,319.475000,0.001000
6,"opening",16871,"RenderThread","TextureOp",53043355476622,1500,4,319.477000,0.002000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355478705,5334,4,319.479000,0.005000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355484539,3958,4,319.485000,0.004000
6,"opening",16871,"RenderThread","CircularRRectOp",53043355488997,1792,4,319.489000,0.002000
6,"opening",16871,"RenderThread","AtlasTextOp",53043355491289,3333,4,319.491000,0.003000
6,"opening",16871,"RenderThread","FillRectOp",53043355495247,5042,4,319.495000,0.005000
6,"opening",16871,"RenderThread","TextureOp",53043355500872,4375,4,319.501000,0.004000
6,"opening",16871,"RenderThread","TextureOp",53043355505747,11375,4,319.506000,0.011000
6,"opening",16871,"RenderThread","waitOnFences",53043355535455,4113042,2,319.536000,4.113000
6,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12180384",53043358496205,7417,0,322.496000,0.007000
6,"opening",16871,"RenderThread","frameTimelineInfo(frameNumber=262, vsyncId=12180375, inputEventId=0x0)",53043359651497,6333,2,323.652000,0.006000
6,"opening",16871,"RenderThread","dispatchSetFrameTimelineInfo",53043359653997,3333,3,323.654000,0.003000
6,"opening",16871,"RenderThread","setFrameTimelineInfo(VRI[MainActivity]#0) frameNumber: 262 vsyncId: 12180375",53043359656205,667,4,323.656000,0.001000
6,"opening",16871,"RenderThread","eglSwapBuffersWithDamageKHR",53043359661872,953458,2,323.662000,0.953000
6,"opening",16871,"RenderThread","setSurfaceDamage",53043359669039,1166,3,323.669000,0.001000
6,"opening",16871,"RenderThread","queueBuffer",53043360250914,271083,3,324.251000,0.271000
6,"opening",16871,"RenderThread","applyGrallocMetadataLocked",53043360257289,24916,4,324.257000,0.025000
6,"opening",16871,"RenderThread","queueBuffer",53043360284497,197958,4,324.285000,0.198000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",53043360285830,459,5,324.286000,0.000000
6,"opening",16871,"RenderThread","addAndGetFrameTimestamps",53043360297205,34000,5,324.297000,0.034000
6,"opening",16871,"RenderThread","onFrameAvailable - VRI[MainActivity]#0(f:0,a:1)",53043360333330,148209,5,324.333000,0.148000
6,"opening",16871,"RenderThread","acquireBuffer",53043360336747,3583,6,324.337000,0.004000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 0",53043360338247,458,7,324.338000,0.000000
6,"opening",16871,"RenderThread","acquireNextBufferLocked - VRI[MainActivity]#0(f:0,a:1)frame=262",53043360341914,138458,6,324.342000,0.138000
6,"opening",16871,"RenderThread","Transaction::setFrameTimelineInfo frameNumber: 262 vsyncId: 12180375",53043360360914,0,7,324.361000,0.000000
6,"opening",16871,"RenderThread","Trace GPU completion fence 195",53043360504205,16584,4,324.504000,0.017000
6,"opening",16871,"RenderThread","dequeueBuffer - VRI[MainActivity]#0(BLAST Consumer)0",53043360524330,10375,3,324.524000,0.010000
6,"opening",16871,"RenderThread","dequeueBuffer",53043360525289,4791,4,324.525000,0.005000
6,"opening",16871,"RenderThread","VRI[MainActivity]#0(BLAST Consumer)0: 2",53043360526955,500,5,324.527000,0.001000
6,"opening",16871,"RenderThread","addAndGetFrameTimestamps",53043360528830,792,5,324.529000,0.001000
6,"opening",16871,"RenderThread","HWC release fence 195 has signaled",53043360532789,666,4,324.533000,0.001000
6,"opening",16871,"RenderThread","frameCommit success=1",53043360638122,15708,2,324.638000,0.016000
6,"opening",16871,"RenderThread","reportMetricsWithPresentTime",53043360657872,59417,2,324.658000,0.059000
6,"opening",16871,"RenderThread","getFrameTimestamps",53043360660497,917,3,324.661000,0.001000
6,"opening",16871,"RenderThread","dumpingMemoryStatistics",53043360722705,15875,2,324.723000,0.016000
6,"opening",16982,"GPU completion","waiting for GPU completion 195",53043363182622,7562542,0,327.183000,7.563000
6,"opening",16982,"GPU completion","waitForever",53043363186122,7555458,1,327.186000,7.555000
6,"opening",16841,"Jit thread pool","JIT compiling java.lang.Object expo.modules.kotlin.types.JSTypeConverter.legacyConvertToJSValue(java.lang.Object, expo.modules.kotlin.types.JSTypeConverter$ContainerProvider) (kind=Baseline) from /data/app/~~klXCJdNpBSfzhFTgn3sAag==/com.whoelseisfree.app-kZvEDK33bKX4u3y-NATdTQ==/base.apk!classes5.dex",53043364583789,36656166,0,328.584000,36.656000
6,"opening",16841,"Jit thread pool","Compiling baseline",53043364595455,36599917,1,328.596000,36.600000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLoad')",53043374598497,21750,0,338.599000,0.022000
6,"opening",16838,"oelseisfree.app","FabricEventEmitter.receiveEvent('topLoad')",53043375389789,6041,0,339.390000,0.006000
6,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12180384",53043375440914,5692125,0,339.441000,5.692000
6,"opening",16838,"oelseisfree.app","Choreographer#doFrame - resynced to 12180386 in 32.1ms",53043375475247,5657250,1,339.475000,5.657000
6,"opening",16838,"oelseisfree.app","animation",53043375478872,5225292,2,339.479000,5.225000
6,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53043375544164,5125958,3,339.544000,5.126000
6,"opening",16846,"binder:16838_1","releaseBufferCallback - VRI[MainActivity]#0(f:0,a:2)",53043376912830,49125,0,340.913000,0.049000
6,"opening",16846,"binder:16838_1","releaseBufferCallbackLocked",53043376914664,46708,1,340.915000,0.047000
6,"opening",16846,"binder:16838_1","releaseBuffer - VRI[MainActivity]#0(f:0,a:1)frame=261",53043376916664,42708,2,340.917000,0.043000
6,"opening",16846,"binder:16838_1","wait",53043376918247,2292,3,340.918000,0.002000
6,"opening",16846,"binder:16838_1","wait",53043376921080,1125,3,340.921000,0.001000
6,"opening",16846,"binder:16838_1","releaseBuffer",53043376923830,34209,3,340.924000,0.034000
6,"opening",16846,"binder:16838_1","VRI[MainActivity]#0(BLAST Consumer)0: 1",53043376924955,500,4,340.925000,0.001000
6,"opening",16846,"binder:16838_1","transactionCallback - VRI[MainActivity]#0(f:0,a:1)",53043376964205,3292,0,340.964000,0.003000
6,"opening",16846,"binder:16838_1","setTransformHint",53043376965330,459,1,340.965000,0.000000
6,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53043380688872,12583,3,344.689000,0.013000
6,"opening",16838,"oelseisfree.app","traversal",53043380707497,421542,2,344.708000,0.422000
6,"opening",16838,"oelseisfree.app","measure",53043380733622,2875,3,344.734000,0.003000
6,"opening",16838,"oelseisfree.app","layout",53043380739664,4166,3,344.740000,0.004000
6,"opening",16838,"oelseisfree.app","draw-VRI[MainActivity]",53043380953997,5708,3,344.954000,0.006000
6,"opening",16841,"Jit thread pool","Lexpo/modules/kotlin/types/folly/FollyDynamicExtensionConverter;",53043381421747,216792,2,345.422000,0.217000
6,"opening",16841,"Jit thread pool","Lexpo/modules/kotlin/types/folly/FollyDynamicExtensionConverter$Companion;",53043381754414,16583,2,345.754000,0.017000
6,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53043382196414,1458,2,346.196000,0.001000
6,"opening",16841,"Jit thread pool","ScopedCodeCacheWrite",53043382216414,95875,2,346.216000,0.096000
6,"opening",16838,"oelseisfree.app","Choreographer#onVsync 12180399",53043395448455,10709,0,359.449000,0.011000
6,"opening",16838,"oelseisfree.app","Choreographer#doFrame 12180399",53043395470080,7567375,0,359.470000,7.567000
6,"opening",16838,"oelseisfree.app","animation",53043395474455,5241709,1,359.475000,5.242000
6,"opening",16838,"oelseisfree.app","MountItemDispatcher::mountViews mountItems to execute",53043395528747,5123917,2,359.529000,5.124000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountViews",53043395546997,5099917,3,359.547000,5.100000
6,"opening",16838,"oelseisfree.app","IntBufferBatchMountItem::mountInstructions::UPDATE_PROPS numInstructions=44",53043395598247,5038208,4,359.598000,5.038000
6,"opening",16838,"oelseisfree.app","Choreographer#scheduleVsyncLocked",53043396324247,102750,5,360.324000,0.103000
6,"opening",16871,"RenderThread","notifyFramePending",53043399782122,2000,0,363.782000,0.002000
6,"opening",16838,"oelseisfree.app","[ExpoImage] rerenderIfNeeded(shouldRerenderBecauseOfResize=false,force=false)",53043400303039,35458,5,364.303000,0.035000
6,"opening",16838,"oelseisfree.app","BatchEventDispatchedListeners",53043400706414,6250,2,364.706000,0.006000
6,"opening",16838,"oelseisfree.app","traversal",53043400719455,2313667,1,364.720000,2.314000
6,"opening",16838,"oelseisfree.app","draw-VRI[MainActivity]",53043400783830,2242209,2,364.784000,2.242000
