"cycle","label","tid","name","state","overlap_ms"
5,"destination-measured→takeoff-ready",16861,"Measurement Wor","Running",3.222000
5,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","R+",1.902000
5,"destination-measured→takeoff-ready",16859,"DefaultDispatch","Running",1.720000
5,"destination-measured→takeoff-ready",16838,"oelseisfree.app","D",1.252000
5,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","R",1.237000
5,"destination-measured→takeoff-ready",16864,"Firebase Backgr","Running",1.178000
5,"destination-measured→takeoff-ready",16859,"DefaultDispatch","D",1.001000
5,"destination-measured→takeoff-ready",16881,"mqt_v_native","Running",0.737000
5,"destination-measured→takeoff-ready",16849,"binder:16838_3","Running",0.705000
5,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","Running",0.704000
5,"destination-measured→takeoff-ready",16861,"Measurement Wor","D",0.648000
5,"destination-measured→takeoff-ready",16983,"HWC release","R",0.431000
5,"destination-measured→takeoff-ready",16870,"Firebase Blocki","Running",0.419000
5,"destination-measured→takeoff-ready",16866,"Firebase Backgr","Running",0.415000
5,"destination-measured→takeoff-ready",16983,"HWC release","Running",0.348000
5,"destination-measured→takeoff-ready",16929,"OkHttp TaskRunn","Running",0.278000
5,"destination-measured→takeoff-ready",16875,"hwuiTask0","Running",0.227000
5,"destination-measured→takeoff-ready",16982,"GPU completion","Running",0.226000
5,"destination-measured→takeoff-ready",16899,"DefaultDispatch","Running",0.188000
5,"destination-measured→takeoff-ready",16846,"binder:16838_1","Running",0.150000
5,"destination-measured→takeoff-ready",16850,"Profile Saver","Running",0.059000
5,"destination-measured→takeoff-ready",16922,"binder:16838_4","Running",0.019000
5,"destination-measured→takeoff-ready",16929,"OkHttp TaskRunn","R",0.014000
5,"destination-measured→takeoff-ready",16882,"binder:16838_4","Running",0.005000
5,"navigate→destination-measured",16842,"HeapTaskDaemon","S",319.599000
5,"navigate→destination-measured",16843,"ReferenceQueueD","S",319.599000
5,"navigate→destination-measured",16844,"FinalizerDaemon","S",319.599000
5,"navigate→destination-measured",16845,"FinalizerWatchd","S",319.599000
5,"navigate→destination-measured",16846,"binder:16838_1","S",319.599000
5,"navigate→destination-measured",16849,"binder:16838_3","S",319.599000
5,"navigate→destination-measured",16850,"Profile Saver","S",319.599000
5,"navigate→destination-measured",16856,"Firebase Backgr","S",319.599000
5,"navigate→destination-measured",16859,"DefaultDispatch","S",319.599000
5,"navigate→destination-measured",16862,"queued-work-loo","S",319.599000
5,"navigate→destination-measured",16870,"Firebase Blocki","S",319.599000
5,"navigate→destination-measured",16875,"hwuiTask0","S",319.599000
5,"navigate→destination-measured",16876,"hwuiTask1","S",319.599000
5,"navigate→destination-measured",16877,"Firebase Backgr","S",319.599000
5,"navigate→destination-measured",16878,"HybridData Dest","S",319.599000
5,"navigate→destination-measured",16882,"binder:16838_4","S",319.599000
5,"navigate→destination-measured",16888,"Expo JNI deallo","S",319.599000
5,"navigate→destination-measured",16899,"DefaultDispatch","S",319.599000
5,"navigate→destination-measured",16922,"binder:16838_4","S",319.599000
5,"navigate→destination-measured",16942,"glide-disk-cach","S",319.599000
5,"navigate→destination-measured",16982,"GPU completion","S",319.599000
5,"navigate→destination-measured",16983,"HWC release","S",319.599000
5,"navigate→destination-measured",16924,"OkHttp TaskRunn","S",319.436000
5,"navigate→destination-measured",16866,"Firebase Backgr","S",319.122000
5,"navigate→destination-measured",16889,"ncFunctionQueue","S",317.937000
5,"navigate→destination-measured",16864,"Firebase Backgr","S",316.730000
5,"navigate→destination-measured",16855,"ScionFrontendAp","S",316.631000
5,"navigate→destination-measured",16871,"RenderThread","S",316.498000
5,"navigate→destination-measured",16929,"OkHttp TaskRunn","S",297.645000
5,"navigate→destination-measured",16915,"CookieMonsterCl","S",288.306000
5,"navigate→destination-measured",16881,"mqt_v_native","S",283.043000
5,"navigate→destination-measured",16841,"Jit thread pool","S",264.509000
5,"navigate→destination-measured",16902,".0.2.2:8093/...","S",254.520000
5,"navigate→destination-measured",16861,"Measurement Wor","S",235.304000
5,"navigate→destination-measured",16937,".0.2.2:8093/...","S",231.023000
5,"navigate→destination-measured",16838,"oelseisfree.app","S",215.422000
5,"navigate→destination-measured",16880,"mqt_v_js","Running",212.441000
5,"navigate→destination-measured",16838,"oelseisfree.app","Running",87.718000
5,"navigate→destination-measured",16880,"mqt_v_js","R",75.176000
5,"navigate→destination-measured",16885,"hades","R",70.893000
5,"navigate→destination-measured",16861,"Measurement Wor","R",66.329000
5,"navigate→destination-measured",16937,".0.2.2:8093/...","R",59.222000
5,"navigate→destination-measured",16841,"Jit thread pool","R+",44.479000
5,"navigate→destination-measured",16902,".0.2.2:8093/...","R",30.603000
5,"navigate→destination-measured",16915,"CookieMonsterCl","R",27.429000
5,"navigate→destination-measured",16902,".0.2.2:8093/...","R+",25.541000
5,"navigate→destination-measured",16880,"mqt_v_js","S",22.608000
5,"navigate→destination-measured",16881,"mqt_v_native","R+",22.454000
5,"navigate→destination-measured",16929,"OkHttp TaskRunn","R",21.623000
5,"navigate→destination-measured",16885,"hades","Running",15.890000
5,"navigate→destination-measured",16838,"oelseisfree.app","R",15.699000
5,"navigate→destination-measured",16937,".0.2.2:8093/...","R+",15.480000
5,"navigate→destination-measured",16937,".0.2.2:8093/...","Running",13.874000
5,"navigate→destination-measured",16881,"mqt_v_native","R",10.494000
5,"navigate→destination-measured",16880,"mqt_v_js","R+",9.375000
5,"navigate→destination-measured",16902,".0.2.2:8093/...","Running",8.935000
5,"navigate→destination-measured",16841,"Jit thread pool","Running",7.914000
5,"navigate→destination-measured",16861,"Measurement Wor","D",7.645000
5,"navigate→destination-measured",16861,"Measurement Wor","Running",7.263000
5,"navigate→destination-measured",16881,"mqt_v_native","Running",3.609000
5,"navigate→destination-measured",16871,"RenderThread","R",3.101000
5,"navigate→destination-measured",16861,"Measurement Wor","R+",3.059000
5,"navigate→destination-measured",16915,"CookieMonsterCl","R+",3.034000
5,"navigate→destination-measured",16841,"Jit thread pool","R",2.697000
5,"navigate→destination-measured",16864,"Firebase Backgr","R+",2.609000
5,"navigate→destination-measured",16855,"ScionFrontendAp","R",2.587000
5,"navigate→destination-measured",16889,"ncFunctionQueue","R",0.867000
5,"navigate→destination-measured",16915,"CookieMonsterCl","Running",0.830000
5,"navigate→destination-measured",16889,"ncFunctionQueue","Running",0.796000
5,"navigate→destination-measured",16838,"oelseisfree.app","R+",0.760000
5,"navigate→destination-measured",16866,"Firebase Backgr","Running",0.474000
5,"navigate→destination-measured",16855,"ScionFrontendAp","Running",0.382000
5,"navigate→destination-measured",16929,"OkHttp TaskRunn","Running",0.331000
5,"navigate→destination-measured",16864,"Firebase Backgr","R",0.204000
5,"navigate→destination-measured",16924,"OkHttp TaskRunn","Running",0.086000
5,"navigate→destination-measured",16924,"OkHttp TaskRunn","R",0.078000
5,"navigate→destination-measured",16864,"Firebase Backgr","Running",0.056000
5,"navigate→destination-measured",16885,"hades","S",0.048000
5,"navigate→destination-measured",16866,"Firebase Backgr","R",0.004000
5,"opening",16845,"FinalizerWatchd","S",2060.303000
5,"opening",16856,"Firebase Backgr","S",2060.303000
5,"opening",16876,"hwuiTask1","S",2060.303000
5,"opening",16877,"Firebase Backgr","S",2060.303000
5,"opening",16924,"OkHttp TaskRunn","S",2060.140000
5,"opening",16888,"Expo JNI deallo","S",2059.672000
5,"opening",16983,"HWC release","S",2059.525000
5,"opening",16889,"ncFunctionQueue","S",2058.191000
5,"opening",16855,"ScionFrontendAp","S",2057.335000
5,"opening",16882,"binder:16838_4","S",2055.025000
5,"opening",16875,"hwuiTask0","S",2053.804000
5,"opening",16922,"binder:16838_4","S",2049.682000
5,"opening",16844,"FinalizerDaemon","S",2049.252000
5,"opening",16846,"binder:16838_1","S",2046.213000
5,"opening",16982,"GPU completion","S",2045.021000
5,"opening",16899,"DefaultDispatch","S",2044.165000
5,"opening",16850,"Profile Saver","S",2039.770000
5,"opening",16929,"OkHttp TaskRunn","S",2038.056000
5,"opening",16915,"CookieMonsterCl","S",2029.010000
5,"opening",16878,"HybridData Dest","S",2022.452000
5,"opening",16859,"DefaultDispatch","S",2016.027000
5,"opening",16849,"binder:16838_3","S",2014.931000
5,"opening",16881,"mqt_v_native","S",1997.345000
5,"opening",16866,"Firebase Backgr","S",1996.881000
5,"opening",16870,"Firebase Blocki","S",1993.643000
5,"opening",16902,".0.2.2:8093/...","S",1991.381000
5,"opening",16937,".0.2.2:8093/...","S",1971.726000
5,"opening",16864,"Firebase Backgr","S",1942.199000
5,"opening",16841,"Jit thread pool","S",1924.748000
5,"opening",16871,"RenderThread","S",1908.037000
5,"opening",16862,"queued-work-loo","S",1858.392000
5,"opening",16942,"glide-disk-cach","S",1787.365000
5,"opening",16861,"Measurement Wor","S",1740.052000
5,"opening",16843,"ReferenceQueueD","S",1496.149000
5,"opening",16842,"HeapTaskDaemon","S",1209.832000
5,"opening",16838,"oelseisfree.app","S",1188.183000
5,"opening",16880,"mqt_v_js","S",1094.848000
5,"opening",16885,"hades","R",847.748000
5,"opening",16885,"hades","Running",609.789000
5,"opening",16880,"mqt_v_js","R",435.994000
5,"opening",16838,"oelseisfree.app","R",430.547000
5,"opening",16880,"mqt_v_js","Running",420.435000
5,"opening",16843,"ReferenceQueueD","R",396.352000
5,"opening",16842,"HeapTaskDaemon","R+",389.065000
5,"opening",16838,"oelseisfree.app","Running",320.988000
5,"opening",16861,"Measurement Wor","R",253.655000
5,"opening",16885,"hades","S",249.749000
5,"opening",16842,"HeapTaskDaemon","Running",249.140000
5,"opening",16842,"HeapTaskDaemon","R",212.266000
5,"opening",16942,"glide-disk-cach","R",209.420000
5,"opening",16843,"ReferenceQueueD","Running",142.142000
5,"opening",16838,"oelseisfree.app","R+",119.333000
5,"opening",16864,"Firebase Backgr","R+",116.666000
5,"opening",16862,"queued-work-loo","R",115.756000
5,"opening",16880,"mqt_v_js","R+",109.026000
5,"opening",16871,"RenderThread","R",80.555000
5,"opening",16841,"Jit thread pool","R+",66.843000
5,"opening",16862,"queued-work-loo","R+",66.260000
5,"opening",16870,"Firebase Blocki","R",66.241000
5,"opening",16866,"Firebase Backgr","R",62.534000
5,"opening",16885,"hades","R+",61.314000
5,"opening",16937,".0.2.2:8093/...","R",59.222000
5,"opening",16841,"Jit thread pool","R",52.065000
5,"opening",16849,"binder:16838_3","R",43.256000
5,"opening",16871,"RenderThread","Running",42.612000
5,"opening",16859,"DefaultDispatch","R",41.556000
5,"opening",16942,"glide-disk-cach","R+",37.036000
5,"opening",16881,"mqt_v_native","R",32.217000
5,"opening",16902,".0.2.2:8093/...","R",31.840000
5,"opening",16878,"HybridData Dest","Running",30.163000
5,"opening",16871,"RenderThread","R+",29.099000
5,"opening",16861,"Measurement Wor","D",28.595000
5,"opening",16902,".0.2.2:8093/...","R+",27.443000
5,"opening",16915,"CookieMonsterCl","R",27.429000
5,"opening",16942,"glide-disk-cach","Running",26.482000
5,"opening",16861,"Measurement Wor","R+",25.989000
5,"opening",16843,"ReferenceQueueD","R+",25.526000
5,"opening",16881,"mqt_v_native","R+",22.454000
5,"opening",16929,"OkHttp TaskRunn","R",21.638000
5,"opening",16850,"Profile Saver","R",20.474000
5,"opening",16841,"Jit thread pool","Running",16.647000
5,"opening",16899,"DefaultDispatch","R",15.949000
5,"opening",16937,".0.2.2:8093/...","R+",15.480000
5,"opening",16982,"GPU completion","R",15.037000
5,"opening",16937,".0.2.2:8093/...","Running",13.874000
5,"opening",16846,"binder:16838_1","R",13.748000
5,"opening",16862,"queued-work-loo","Running",12.352000
5,"opening",16861,"Measurement Wor","Running",12.011000
5,"opening",16922,"binder:16838_4","R",10.563000
5,"opening",16902,".0.2.2:8093/...","Running",9.639000
5,"opening",16844,"FinalizerDaemon","R",8.774000
5,"opening",16881,"mqt_v_native","Running",8.287000
5,"opening",16878,"HybridData Dest","R",7.689000
5,"opening",16862,"queued-work-loo","D",7.543000
5,"opening",16875,"hwuiTask0","R",6.272000
5,"opening",16882,"binder:16838_4","R",5.273000
5,"opening",16885,"hades","D",4.793000
5,"opening",16915,"CookieMonsterCl","R+",3.034000
5,"opening",16855,"ScionFrontendAp","R",2.587000
5,"opening",16844,"FinalizerDaemon","Running",2.277000
5,"opening",16849,"binder:16838_3","Running",2.116000
5,"opening",16859,"DefaultDispatch","Running",1.720000
5,"opening",17058,"RSMessageThread","R+",1.601000
5,"opening",16838,"oelseisfree.app","D",1.252000
5,"opening",16889,"ncFunctionQueue","Running",1.239000
5,"opening",16864,"Firebase Backgr","Running",1.234000
5,"opening",16859,"DefaultDispatch","D",1.001000
5,"opening",16866,"Firebase Backgr","Running",0.888000
5,"opening",16889,"ncFunctionQueue","R",0.873000
5,"opening",16915,"CookieMonsterCl","Running",0.830000
5,"opening",16929,"OkHttp TaskRunn","Running",0.610000
5,"opening",16888,"Expo JNI deallo","Running",0.486000
5,"opening",16983,"HWC release","R",0.431000
5,"opening",16870,"Firebase Blocki","Running",0.419000
5,"opening",17058,"RSMessageThread","Running",0.412000
5,"opening",16855,"ScionFrontendAp","Running",0.382000
5,"opening",16983,"HWC release","Running",0.348000
5,"opening",16846,"binder:16838_1","Running",0.343000
5,"opening",16982,"GPU completion","Running",0.244000
5,"opening",16875,"hwuiTask0","Running",0.227000
5,"opening",16864,"Firebase Backgr","R",0.204000
5,"opening",16899,"DefaultDispatch","Running",0.188000
5,"opening",16888,"Expo JNI deallo","R",0.144000
5,"opening",16843,"ReferenceQueueD","D",0.133000
5,"opening",16924,"OkHttp TaskRunn","Running",0.086000
5,"opening",16924,"OkHttp TaskRunn","R",0.078000
5,"opening",16850,"Profile Saver","Running",0.059000
5,"opening",16922,"binder:16838_4","Running",0.057000
5,"opening",16882,"binder:16838_4","Running",0.005000
5,"opening",17058,"RSMessageThread","X",-0.000000
5,"takeoff-ready→animation-requested",16843,"ReferenceQueueD","S",395.088000
5,"takeoff-ready→animation-requested",16844,"FinalizerDaemon","S",395.088000
5,"takeoff-ready→animation-requested",16845,"FinalizerWatchd","S",395.088000
5,"takeoff-ready→animation-requested",16846,"binder:16838_1","S",395.088000
5,"takeoff-ready→animation-requested",16850,"Profile Saver","S",395.088000
5,"takeoff-ready→animation-requested",16855,"ScionFrontendAp","S",395.088000
5,"takeoff-ready→animation-requested",16856,"Firebase Backgr","S",395.088000
5,"takeoff-ready→animation-requested",16859,"DefaultDispatch","S",395.088000
5,"takeoff-ready→animation-requested",16864,"Firebase Backgr","S",395.088000
5,"takeoff-ready→animation-requested",16866,"Firebase Backgr","S",395.088000
5,"takeoff-ready→animation-requested",16870,"Firebase Blocki","S",395.088000
5,"takeoff-ready→animation-requested",16875,"hwuiTask0","S",395.088000
5,"takeoff-ready→animation-requested",16876,"hwuiTask1","S",395.088000
5,"takeoff-ready→animation-requested",16877,"Firebase Backgr","S",395.088000
5,"takeoff-ready→animation-requested",16878,"HybridData Dest","S",395.088000
5,"takeoff-ready→animation-requested",16882,"binder:16838_4","S",395.088000
5,"takeoff-ready→animation-requested",16888,"Expo JNI deallo","S",395.088000
5,"takeoff-ready→animation-requested",16889,"ncFunctionQueue","S",395.088000
5,"takeoff-ready→animation-requested",16899,"DefaultDispatch","S",395.088000
5,"takeoff-ready→animation-requested",16902,".0.2.2:8093/...","S",395.088000
5,"takeoff-ready→animation-requested",16915,"CookieMonsterCl","S",395.088000
5,"takeoff-ready→animation-requested",16924,"OkHttp TaskRunn","S",395.088000
5,"takeoff-ready→animation-requested",16929,"OkHttp TaskRunn","S",395.088000
5,"takeoff-ready→animation-requested",16937,".0.2.2:8093/...","S",395.088000
5,"takeoff-ready→animation-requested",16982,"GPU completion","S",395.088000
5,"takeoff-ready→animation-requested",16983,"HWC release","S",395.088000
5,"takeoff-ready→animation-requested",16922,"binder:16838_4","S",394.320000
5,"takeoff-ready→animation-requested",16881,"mqt_v_native","S",387.143000
5,"takeoff-ready→animation-requested",16849,"binder:16838_3","S",383.666000
5,"takeoff-ready→animation-requested",16841,"Jit thread pool","S",373.638000
5,"takeoff-ready→animation-requested",16871,"RenderThread","S",332.061000
5,"takeoff-ready→animation-requested",16942,"glide-disk-cach","S",319.208000
5,"takeoff-ready→animation-requested",16861,"Measurement Wor","S",294.509000
5,"takeoff-ready→animation-requested",16880,"mqt_v_js","R",262.196000
5,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","R+",233.019000
5,"takeoff-ready→animation-requested",16862,"queued-work-loo","S",201.203000
5,"takeoff-ready→animation-requested",16838,"oelseisfree.app","S",199.924000
5,"takeoff-ready→animation-requested",16885,"hades","R",198.272000
5,"takeoff-ready→animation-requested",16885,"hades","S",164.610000
5,"takeoff-ready→animation-requested",16862,"queued-work-loo","R",115.620000
5,"takeoff-ready→animation-requested",16838,"oelseisfree.app","R",106.984000
5,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","Running",96.840000
5,"takeoff-ready→animation-requested",16880,"mqt_v_js","Running",89.770000
5,"takeoff-ready→animation-requested",16861,"Measurement Wor","R",77.054000
5,"takeoff-ready→animation-requested",16942,"glide-disk-cach","R",68.453000
5,"takeoff-ready→animation-requested",16862,"queued-work-loo","R+",66.260000
5,"takeoff-ready→animation-requested",16842,"HeapTaskDaemon","R",65.229000
5,"takeoff-ready→animation-requested",16838,"oelseisfree.app","R+",55.644000
5,"takeoff-ready→animation-requested",16880,"mqt_v_js","R+",43.122000
5,"takeoff-ready→animation-requested",16838,"oelseisfree.app","Running",32.536000
5,"takeoff-ready→animation-requested",16885,"hades","Running",32.206000
5,"takeoff-ready→animation-requested",16871,"RenderThread","R",29.693000
5,"takeoff-ready→animation-requested",16861,"Measurement Wor","D",20.302000
5,"takeoff-ready→animation-requested",16871,"RenderThread","Running",19.725000
5,"takeoff-ready→animation-requested",16871,"RenderThread","R+",13.608000
5,"takeoff-ready→animation-requested",16841,"Jit thread pool","R",12.416000
5,"takeoff-ready→animation-requested",16862,"queued-work-loo","Running",11.205000
5,"takeoff-ready→animation-requested",16849,"binder:16838_3","R",10.012000
5,"takeoff-ready→animation-requested",16881,"mqt_v_native","R",7.601000
5,"takeoff-ready→animation-requested",16841,"Jit thread pool","R+",7.042000
5,"takeoff-ready→animation-requested",16942,"glide-disk-cach","Running",4.874000
5,"takeoff-ready→animation-requested",16942,"glide-disk-cach","R+",2.554000
5,"takeoff-ready→animation-requested",16841,"Jit thread pool","Running",1.992000
5,"takeoff-ready→animation-requested",16861,"Measurement Wor","R+",1.697000
5,"takeoff-ready→animation-requested",17058,"RSMessageThread","R+",1.601000
5,"takeoff-ready→animation-requested",16861,"Measurement Wor","Running",1.526000
5,"takeoff-ready→animation-requested",16849,"binder:16838_3","Running",1.410000
5,"takeoff-ready→animation-requested",16862,"queued-work-loo","D",0.800000
5,"takeoff-ready→animation-requested",16922,"binder:16838_4","R",0.760000
5,"takeoff-ready→animation-requested",17058,"RSMessageThread","Running",0.412000
5,"takeoff-ready→animation-requested",16881,"mqt_v_native","Running",0.344000
5,"takeoff-ready→animation-requested",16922,"binder:16838_4","Running",0.009000
5,"takeoff-ready→animation-requested",17058,"RSMessageThread","X",-0.000000
5,"up→navigate",16841,"Jit thread pool","S",18.879000
5,"up→navigate",16842,"HeapTaskDaemon","S",18.879000
5,"up→navigate",16843,"ReferenceQueueD","S",18.879000
5,"up→navigate",16844,"FinalizerDaemon","S",18.879000
5,"up→navigate",16845,"FinalizerWatchd","S",18.879000
5,"up→navigate",16849,"binder:16838_3","S",18.879000
5,"up→navigate",16850,"Profile Saver","S",18.879000
5,"up→navigate",16855,"ScionFrontendAp","S",18.879000
5,"up→navigate",16856,"Firebase Backgr","S",18.879000
5,"up→navigate",16859,"DefaultDispatch","S",18.879000
5,"up→navigate",16861,"Measurement Wor","S",18.879000
5,"up→navigate",16862,"queued-work-loo","S",18.879000
5,"up→navigate",16864,"Firebase Backgr","S",18.879000
5,"up→navigate",16866,"Firebase Backgr","S",18.879000
5,"up→navigate",16870,"Firebase Blocki","S",18.879000
5,"up→navigate",16871,"RenderThread","S",18.879000
5,"up→navigate",16875,"hwuiTask0","S",18.879000
5,"up→navigate",16876,"hwuiTask1","S",18.879000
5,"up→navigate",16877,"Firebase Backgr","S",18.879000
5,"up→navigate",16878,"HybridData Dest","S",18.879000
5,"up→navigate",16882,"binder:16838_4","S",18.879000
5,"up→navigate",16888,"Expo JNI deallo","S",18.879000
5,"up→navigate",16899,"DefaultDispatch","S",18.879000
5,"up→navigate",16902,".0.2.2:8093/...","S",18.879000
5,"up→navigate",16915,"CookieMonsterCl","S",18.879000
5,"up→navigate",16924,"OkHttp TaskRunn","S",18.879000
5,"up→navigate",16929,"OkHttp TaskRunn","S",18.879000
5,"up→navigate",16937,".0.2.2:8093/...","S",18.879000
5,"up→navigate",16942,"glide-disk-cach","S",18.879000
5,"up→navigate",16983,"HWC release","S",18.879000
5,"up→navigate",16982,"GPU completion","S",18.782000
5,"up→navigate",16922,"binder:16838_4","S",18.769000
5,"up→navigate",16846,"binder:16838_1","S",18.607000
5,"up→navigate",16889,"ncFunctionQueue","S",18.429000
5,"up→navigate",16881,"mqt_v_native","S",18.143000
5,"up→navigate",16880,"mqt_v_js","S",16.305000
5,"up→navigate",16838,"oelseisfree.app","S",8.837000
5,"up→navigate",16838,"oelseisfree.app","R",5.684000
5,"up→navigate",16880,"mqt_v_js","Running",2.524000
5,"up→navigate",16838,"oelseisfree.app","R+",2.273000
5,"up→navigate",16838,"oelseisfree.app","Running",2.085000
5,"up→navigate",16881,"mqt_v_native","Running",0.649000
5,"up→navigate",16889,"ncFunctionQueue","Running",0.444000
5,"up→navigate",16846,"binder:16838_1","Running",0.193000
5,"up→navigate",16881,"mqt_v_native","R",0.087000
5,"up→navigate",16922,"binder:16838_4","R",0.080000
5,"up→navigate",16846,"binder:16838_1","R",0.079000
5,"up→navigate",16982,"GPU completion","R",0.078000
5,"up→navigate",16880,"mqt_v_js","R",0.050000
5,"up→navigate",16922,"binder:16838_4","Running",0.030000
5,"up→navigate",16982,"GPU completion","Running",0.019000
5,"up→navigate",16889,"ncFunctionQueue","R",0.006000
6,"animation-requested→first-ui-motion",16841,"Jit thread pool","S",34.343000
6,"animation-requested→first-ui-motion",16842,"HeapTaskDaemon","S",34.343000
6,"animation-requested→first-ui-motion",16844,"FinalizerDaemon","S",34.343000
6,"animation-requested→first-ui-motion",16846,"binder:16838_1","S",34.343000
6,"animation-requested→first-ui-motion",16849,"binder:16838_3","S",34.343000
6,"animation-requested→first-ui-motion",16855,"ScionFrontendAp","S",34.343000
6,"animation-requested→first-ui-motion",16856,"Firebase Backgr","S",34.343000
6,"animation-requested→first-ui-motion",16859,"DefaultDispatch","S",34.343000
6,"animation-requested→first-ui-motion",16861,"Measurement Wor","S",34.343000
6,"animation-requested→first-ui-motion",16862,"queued-work-loo","S",34.343000
6,"animation-requested→first-ui-motion",16870,"Firebase Blocki","S",34.343000
6,"animation-requested→first-ui-motion",16875,"hwuiTask0","S",34.343000
6,"animation-requested→first-ui-motion",16876,"hwuiTask1","S",34.343000
6,"animation-requested→first-ui-motion",16877,"Firebase Backgr","S",34.343000
6,"animation-requested→first-ui-motion",16878,"HybridData Dest","S",34.343000
6,"animation-requested→first-ui-motion",16882,"binder:16838_4","S",34.343000
6,"animation-requested→first-ui-motion",16888,"Expo JNI deallo","S",34.343000
6,"animation-requested→first-ui-motion",16899,"DefaultDispatch","S",34.343000
6,"animation-requested→first-ui-motion",16902,".0.2.2:8093/...","S",34.343000
6,"animation-requested→first-ui-motion",16915,"CookieMonsterCl","S",34.343000
6,"animation-requested→first-ui-motion",16922,"binder:16838_4","S",34.343000
6,"animation-requested→first-ui-motion",16924,"OkHttp TaskRunn","S",34.343000
6,"animation-requested→first-ui-motion",16929,"OkHttp TaskRunn","S",34.343000
6,"animation-requested→first-ui-motion",16937,".0.2.2:8093/...","S",34.343000
6,"animation-requested→first-ui-motion",16982,"GPU completion","S",34.343000
6,"animation-requested→first-ui-motion",16983,"HWC release","S",34.343000
6,"animation-requested→first-ui-motion",16871,"RenderThread","S",34.076000
6,"animation-requested→first-ui-motion",16845,"FinalizerWatchd","S",32.618000
6,"animation-requested→first-ui-motion",16881,"mqt_v_native","S",32.086000
6,"animation-requested→first-ui-motion",16843,"ReferenceQueueD","R",24.246000
6,"animation-requested→first-ui-motion",16880,"mqt_v_js","S",22.461000
6,"animation-requested→first-ui-motion",16838,"oelseisfree.app","Running",10.484000
6,"animation-requested→first-ui-motion",16838,"oelseisfree.app","S",10.176000
6,"animation-requested→first-ui-motion",16843,"ReferenceQueueD","Running",10.097000
6,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R",8.843000
6,"animation-requested→first-ui-motion",16880,"mqt_v_js","R",6.282000
6,"animation-requested→first-ui-motion",16880,"mqt_v_js","Running",5.600000
6,"animation-requested→first-ui-motion",16838,"oelseisfree.app","R+",4.840000
6,"animation-requested→first-ui-motion",16881,"mqt_v_native","R",1.545000
6,"animation-requested→first-ui-motion",16845,"FinalizerWatchd","R",0.863000
6,"animation-requested→first-ui-motion",16881,"mqt_v_native","Running",0.712000
6,"animation-requested→first-ui-motion",16845,"FinalizerWatchd","R+",0.687000
6,"animation-requested→first-ui-motion",16871,"RenderThread","Running",0.261000
6,"animation-requested→first-ui-motion",16845,"FinalizerWatchd","Running",0.176000
6,"animation-requested→first-ui-motion",16871,"RenderThread","R",0.006000
6,"destination-measured→takeoff-ready",16843,"ReferenceQueueD","S",202.019000
6,"destination-measured→takeoff-ready",16844,"FinalizerDaemon","S",202.019000
6,"destination-measured→takeoff-ready",16845,"FinalizerWatchd","S",202.019000
6,"destination-measured→takeoff-ready",16855,"ScionFrontendAp","S",202.019000
6,"destination-measured→takeoff-ready",16856,"Firebase Backgr","S",202.019000
6,"destination-measured→takeoff-ready",16859,"DefaultDispatch","S",202.019000
6,"destination-measured→takeoff-ready",16870,"Firebase Blocki","S",202.019000
6,"destination-measured→takeoff-ready",16875,"hwuiTask0","S",202.019000
6,"destination-measured→takeoff-ready",16877,"Firebase Backgr","S",202.019000
6,"destination-measured→takeoff-ready",16878,"HybridData Dest","S",202.019000
6,"destination-measured→takeoff-ready",16888,"Expo JNI deallo","S",202.019000
6,"destination-measured→takeoff-ready",16899,"DefaultDispatch","S",202.019000
6,"destination-measured→takeoff-ready",16915,"CookieMonsterCl","S",202.019000
6,"destination-measured→takeoff-ready",16983,"HWC release","S",202.019000
6,"destination-measured→takeoff-ready",16929,"OkHttp TaskRunn","S",201.898000
6,"destination-measured→takeoff-ready",16924,"OkHttp TaskRunn","S",201.718000
6,"destination-measured→takeoff-ready",16846,"binder:16838_1","S",201.641000
6,"destination-measured→takeoff-ready",16882,"binder:16838_4","S",201.582000
6,"destination-measured→takeoff-ready",16937,".0.2.2:8093/...","S",197.648000
6,"destination-measured→takeoff-ready",16876,"hwuiTask1","S",197.229000
6,"destination-measured→takeoff-ready",16902,".0.2.2:8093/...","S",193.786000
6,"destination-measured→takeoff-ready",16982,"GPU completion","S",192.244000
6,"destination-measured→takeoff-ready",16922,"binder:16838_4","S",189.077000
6,"destination-measured→takeoff-ready",16862,"queued-work-loo","S",187.416000
6,"destination-measured→takeoff-ready",16881,"mqt_v_native","S",183.202000
6,"destination-measured→takeoff-ready",16849,"binder:16838_3","S",174.968000
6,"destination-measured→takeoff-ready",16871,"RenderThread","S",173.245000
6,"destination-measured→takeoff-ready",16841,"Jit thread pool","S",150.944000
6,"destination-measured→takeoff-ready",17081,"glide-disk-cach","S",104.449000
6,"destination-measured→takeoff-ready",16842,"HeapTaskDaemon","R",104.080000
6,"destination-measured→takeoff-ready",16942,"glide-disk-cach","R+",93.311000
6,"destination-measured→takeoff-ready",17080,"glide-disk-cach","S",90.165000
